wad of 48 wad up 153
war of 284 war of 132
war of 48 war of 53
war of 70 war of 46
war of 56 war of 162
war of 50 war of 116
war of 44 war of 218
was to 47 was is 81
was to 87 was of 89
was of 55 was of 60
was in 73 was on 73
was of 110 was to 52
was is 74 was at 59
was be 60 was it 68
was it 54 was of 45
was it 59 was to 74
was it 284 was it 241
was the 45 was of 122
was in 57 was of 216
was in 52 was to 52
was in 108 was or 175
was he 45 was in 482
was of 173 was or 96
was by 83 was the 124
was to 98 was in 53
was is 171 was in 46
was in 59 was to 149
was be 27782 was of 50
was of 40 was of 116
was of 150 was of 40
was of 157 was of 647
was of 74 was of 49
was of 66 was of 165
was of 74 was of 41
was of 45 was of 45
was of 2064 was of 164
was of 48 was of 94
was of 44 was of 150
was of 1211 was of 57
was of 62 was of 42
was of 93 was the 101
was he 246 was it 274
was or 538 was the 2105
was we 156 was in 56
was of 77 was on 41
was at 96 was in 69
was the 40 was on 43
was in 48 was the 52
was the 98 was the 52
was the 72 was of 119
was of 148 was of 890
was of 120 was on 138
was at 64 was of 12796
was of 1933 was of 125
was of 128 was of 286
was an 54 was at 41
was in 294 was of 76671
was on 48 was or 110
was the 136 was to 50
was at 46 was of 289
was of 211 was in 120
was of 906 was of 48
was in 50 was of 43820
was of 62 was of 1291
was of 297 was of 180
was at 86 was in 113
was of 894 was on 75
was of 958 was of 8882
was of 188 was of 53
was of 171 was in 46
was of 480 was of 650
was of 194 was of 152
was of 671 was at 66
was in 74 was of 149
was to 62 was of 40
was of 61 was of 76
was of 65 was of 80
was of 52 was of 72
was of 51 was of 130
was to 95 was of 47
was of 65 was of 334
was of 89363 was the 98
was of 85 was of 94
was of 759 was of 64
was of 60 was of 357
was of 125 was in 72
was it 42 was of 88
was in 41 was of 99
was of 284 was in 101
was in 42 was of 221
was of 184 was of 1044
was of 297 was an 262
was as 174 was at 555
was by 74 was he 229
was in 3289 was is 43
was it 108 was no 1227
was of 4990 was on 625
was so 644 was the 1723
was to 152 was we 74
was of 53 was in 45
was of 377 was of 54
was of 86 was as 53
was at 306 was by 157
was in 208 was of 1346
was on 106 was or 73
was the 76 was to 130
was of 183 was at 114
was of 3674 was of 205
was an 263 was as 111
was in 121 was no 386
was of 1994 was so 42
was the 503 was to 131
was at 142 was in 240
was of 793 was on 117
was of 43 was of 58
was of 186 was of 48
was of 129 was of 106
was of 72 was at 170
was he 54 was in 291
was of 1043 was on 57
was the 64 was to 94
was of 121 was of 336
was of 181 was of 101
was of 1440 was an 47
was as 98 was at 368
was by 90 was in 351
was of 175 was on 118
was the 84 was to 2708
was of 455 was of 68
was of 4763 was at 43
was of 79 was at 118
was of 51 was in 45
was of 414 was of 1888
was of 123 was of 51
was of 48 was of 277
was of 77 was as 463
was at 51 was he 90
was in 524 was of 842
was on 76 was to 87
was of 43 was of 50
was on 65 was of 50
was of 158 was of 252
was of 572 was of 51
was the 51 was of 50
was of 62 was of 1885
was of 308 was of 154
was of 44 was of 72
was of 70 was of 87
was of 249 was of 54
was of 41 was of 104
was of 46 was of 45
was of 67 was of 42
was of 141 was of 115
was of 49 was of 49
was of 141 was of 433
was of 94 was of 226
was of 49 was of 62
was of 223 was to 214
was of 59 was of 83
was of 89 was of 65
was of 58 was of 288
was of 46 was of 56
was of 129 was of 71
was in 62 was of 111
was of 62 was of 51
was of 82 was of 119
was of 48 was of 111
was of 46 was in 65
was of 49 was of 55
was of 112 was of 100
was of 83 was of 152
was of 48 was of 790
was of 75 was of 703
was of 657 was of 217
was he 107 was of 462
was he 42 was of 48
was of 71 was of 56
was of 211 was of 57
was of 49 was of 66
was of 48 was of 60
was of 41 was of 57
was of 54 was of 83
was of 73 was of 611
was of 213 was of 46
was of 185 was of 70
was of 172 was of 106
was of 373 was of 57
was of 99 was of 140
was of 268 was in 77
was of 49 was of 146
was of 69 was of 71
was of 41 was in 92
was on 68 was of 63
was of 223 was to 232
was the 103 was to 42
was the 46 was of 342
was to 60 was to 575
was on 182 was to 124
was of 42 was of 62
was of 106 was of 87
was of 141 was of 48
was of 552 was of 58
was the 58 was at 144
was the 48 was the 62
was the 47 was the 55
was the 108 was the 43
was the 68 was to 40
was it 72 was it 60
was the 239 was me 53
was to 45 was in 67
was the 44 was to 44
was to 451 was the 108
was to 138 was to 40
was of 64 was of 62
was at 92 was in 45
was of 48 was of 213
was to 56 was at 49
was in 84 was on 80
was of 65 was of 202
was to 2689 was of 77
was to 51 was in 65
was of 74 was at 56
was in 220 was of 87
was on 72 was as 1129
was at 479 was by 99
was in 221 was of 1733
was on 105 was the 74
was to 48 was he 130
was it 77 was me 82
was the 137 was of 446
was the 49 was to 40
was as 58 was to 80
was to 446 was as 116
was at 1012 was by 83
was he 54 was in 583
was on 216 was the 275
was to 168 was an 216
was as 103 was at 43
was in 47 was no 249
was of 49 was the 1008
was to 41 was at 72
was the 44 was by 49
was or 58 was of 60
was an 44 was of 87
was so 123 was the 175
was to 155 was of 409
was the 65 was to 185
was so 125 was to 102
was of 1131 was to 122
was to 87 was to 715
was to 42 was the 194
was the 53 was it 51
was an 50 was an 53
was of 46 was at 104
was of 208 was or 97
was of 69 was at 68
was of 333 was of 3117
was of 57 was of 144
was to 106 was of 58
was of 108 was of 48
was of 193 was at 66
was of 45 was of 184
was on 483 was of 312
was of 13623 was or 65
was of 73 was at 65
was sea 88 was of 153
was of 55 was of 45
was at 66 was at 1019
was in 78 was of 10659
was on 200 was to 68
was of 54 was of 91
was of 116 was of 145
was of 116 was of 64
was at 44 was of 80
was of 3033 was of 230
was of 524 was of 43
was of 48 was of 214
was of 48 was of 90
was at 635 was he 62
was in 141 was of 871
was on 264 was or 93
was the 69 was to 101
was up 151 was of 102
was of 315 was of 104
was of 163 was at 169
was of 1445 was on 51
was to 51 was of 94
was of 150 was at 90
was in 49 was of 747
was of 89 was at 48
was in 46 was of 24564
was on 71 was or 54
was ring 56 was of 77
was of 51 was of 75
was at 271 was in 59
was of 1030 was at 58
was of 7793 was of 106
was of 1512 was at 92
was in 53 was of 578
was as 135 was at 817
was by 50 was he 55
was in 751 was of 4439
was on 192 was or 150
was the 73 was to 118
was of 917 was of 536
was of 54 was at 63
was at 53 was in 90
was of 90 was he 41
was of 68 was as 142
was of 92 was of 674
was at 215 was in 132
was of 290 was of 89
was of 85 was of 48
was at 108 was by 275
was in 66 was of 3805
was on 75 was to 58
was or 49 was at 69
was in 76 was of 2198
was of 43211 was on 45
was of 507 was of 148
was of 66 was of 1724
was of 528 was of 55
was of 83 was of 1104
was of 54 was on 682
was of 500 was in 43
was of 63 was of 795
was to 194 was at 55
was in 85 was of 460
was on 105 was or 54
was to 51 was of 1234
was of 86 was to 314
was of 64 was of 143
was of 2405 was of 55
was of 2656 was of 110
was of 449 was of 209
was of 152 was of 259
was or 340 was wing 50
was of 181 was of 296
was of 77 was to 875
was of 64 was of 18349
was of 53 was of 405
was of 148 was of 60
was of 124 was of 108
was of 120 was in 53
was of 195 was of 327
was to 350 was of 102
was of 2088 was to 101
was of 660 was of 57
was of 60 was at 167
was of 1237 was on 51
was or 129 was at 129
was in 49 was on 41
was at 59 was of 230
was of 127 was of 57
was of 137 was of 71
was of 2854 was at 78
was he 71 was in 56
was of 1105 was on 63
was the 56 was to 44
was of 131 was of 167
was of 208 was of 207
was king 64 was of 84
was as 303 was at 43
was in 102 was of 155
was on 42 was to 1579
was at 152 was in 51
was of 79 was on 47
was as 208 was at 710
was by 61 was he 94
was in 279 was of 4757
was on 157 was or 122
was the 102 was to 75
was of 235 was of 101
was of 327 was of 156
was of 47 was of 44
was of 46 was of 166
was of 113 was of 86
was of 105 was at 54
was he 48 was in 46
was the 51 was of 46
was of 69 was of 114
was of 348 was of 195
was of 604 was at 270
was of 927 was on 49
was of 106 was of 9549
was of 3487 was of 45
was he 43 was of 761
was of 53 was of 351
was of 106 was of 43
was sea 44 was of 267
was of 45 was at 105
was in 71 was of 2420
was of 52 was of 285
was of 90 was of 57
was of 77 was of 129
was of 74 was of 52
was he 139 was of 212
was or 43 was to 300
was we 72 was of 221
was of 209 was of 79
was of 84 was of 103
was of 147 was of 73
was to 54 was of 65
was in 476 was of 2972
was of 140 was of 203
was as 292 was at 236
was in 122 was it 46
was of 90 was or 48
was to 486 was of 253
was of 48 was of 7376
was of 115 was of 187
was of 125 was of 40
was of 677 was of 47
was of 180 was by 46
was of 159 was as 96
was at 86 was he 41
was in 111 was of 175737
was on 102 was or 260
was so 42 was to 144
was of 51 was of 106
was of 62 was of 146
was of 75 was of 793
was at 53 was of 88
was of 77 was at 165
was in 72 was of 473
was of 79526 was of 98
was of 96 was of 4426
was of 53 was of 45
was of 46 was as 254
was at 1223 was by 338
was he 217 was in 280
was of 8308 was on 394
was or 253 was so 69
was the 381 was to 310
was of 2848 was of 240
was of 71 was of 59
was of 146 was of 78
was of 81 was of 59
was of 40 was of 164
was at 331 was in 95
was of 2007 was at 110
was as 45 was at 136
was in 54 was of 123
was on 61 was or 42
was the 155 was in 48
was of 2974 was of 403
was of 49 was of 95
was of 75 was of 3803
was or 50 was of 41
was of 144 was of 383
was of 134 was of 53
was of 255 was of 3747
was in 40 was of 119
was of 309 was of 78
was of 218 was of 279
was of 58 was of 189
was of 84 was at 299
was by 72 was in 65
was of 613 was on 65
was or 80 was of 113
was at 95 was he 119
was in 52 was of 288
was on 69 was or 42
was in 50 was of 196
was of 200 was to 43
was of 145 was of 160
was of 105 was of 113
was of 56 was of 240
was of 492 was of 75
was of 494 was of 50
was of 61 was of 52
was to 58 was of 121
was to 46 was of 41
was of 88 was of 49
was of 119 was as 408
was at 542 was by 267
was he 239 was in 618
was it 69 was of 239
was on 164 was the 211
was to 47 was of 387
was of 155 was at 91
was of 113 was of 41
was of 51 was of 489
was to 41 was at 185
was in 60 was of 2022
was the 48 was of 559
was or 630 was to 66
was as 63 was of 3277
was of 440 was on 149
was of 279 was of 72
was at 163 was he 139
was in 233 was no 85
was of 534 was the 95
was to 45 was to 43
was of 341 was on 59
was of 422 was of 44
was or 242 was of 52
was of 4716 was of 47
was of 77 was of 44
was of 45 was at 157
was he 58 was in 76
was or 196 was so 115
was the 79 was to 43
was of 66 was of 170
was of 43 was of 302
was of 42 was of 118
was of 257 was of 44
was of 3694 was as 89
was in 125 was of 11448
was on 4230 was at 82
was in 113 was of 153
was at 142 was of 138
was of 52 was of 115
was at 110 was to 80
was at 156 was he 77
was in 205 was of 421
was on 196 was the 53
was to 83 was at 92
was of 153 was of 471
was of 50 was of 51
was of 108 was of 115
was as 119 was at 231
was by 59 was he 357
was in 413 was of 529
was on 104 was or 83
was the 100 was to 88
was of 1040 was of 171
was king 50 was of 62
was of 349 was of 23752
was or 149 was of 69
was of 71 was of 328
was of 57 was of 79
was at 44 was of 573
was at 51 was of 140
was of 223 was to 77
was at 426 was in 209
was of 2128 was on 43
was to 40 was of 405
was of 111 was of 86
was of 101 was of 1058
was of 41 was of 68
was at 49 was of 400
was of 42 was at 48
was in 44 was of 827
was of 64 was at 44
was of 87 was or 41
was to 47 was of 100
was at 80 was in 88
was of 4581 was on 67
was to 74 was of 56
was of 335 was of 78
was of 56 was of 115
was of 40 was of 53
was of 88 was of 83
was of 163 was of 394
was of 585 was of 112
was of 62 was of 54
was at 59 was of 692
was in 59 was of 8563
was or 75 was of 162
was of 79 was of 90
was of 1084 was it 149
was thing 87 was of 55
was to 60 was of 59
was on 62 was of 128
was to 163 was to 65
was to 48 was of 96
was as 169 was or 53
was of 44 was it 58
was me 54 was me 44
was to 437 was to 245
was of 102 was of 48
was to 61 was to 50
was of 47 was of 105
was of 164 was in 71
was of 125 was to 174
was of 216 was of 164
was to 105 was of 40
was of 83 was thing 49
was of 568 was to 73
was of 168 was of 41
was of 193 was of 40
was to 55 was of 106
was of 49 was of 243
was of 51 was of 161
was of 253 was of 4654
was of 50 was of 44
was of 153 was of 119
was of 136 was of 253
was of 48 was of 271
was or 68 was of 89
was of 42 was of 42
was in 54 was the 67
was the 173 was the 69
was to 149 was the 167
was in 42 was to 82
was the 40 was the 44
was it 91 was of 102
was it 59 was in 40
was as 100 was at 197
was by 102 was he 43
was in 210 was at 109
was by 67 was in 201
was to 156 was by 44
was to 54 was in 100
was or 77 was as 184
was at 74 was in 263
was on 61 was to 78
was or 110 was in 42
was to 189 was to 56
was of 980 was to 246
was at 80 was in 224
was to 981 was to 79
was to 254 was at 41
was at 49 was in 115
was an 41 was of 40
was of 215 was of 106
was he 86 was of 104
was of 186 was in 40
was of 941 was of 91
was of 122 was of 104
was of 77 was of 123
was of 72 was of 319
was of 57 was of 168
was of 42 was of 151
was to 66 was of 59
was of 86 was of 7278
was to 40 was of 184
was of 40 was of 64
was of 65 was of 52
was of 45 was of 47
was of 79 was of 233
was of 64 was of 68
was of 1327 was in 153
was of 51 was of 63
was of 15588 was to 107
was of 3259 was as 53
was at 214 was he 286
was in 468 was it 469
was of 999 was the 662
was to 103 was we 230
was of 81 was of 244
was of 42 was of 72
was of 101 was of 97
was of 64 was of 89
was of 54 was of 2176
was or 87 was he 76
was of 353 was of 84
was of 169 was of 42
was of 61 was of 61
was of 232 was of 68
was of 42 was in 71
was of 513 was to 161
was at 118 was in 1616
was of 179 was on 64
was or 53 was it 53
was to 384 was or 52
was to 49 was the 91
was of 55 was of 47
was of 2293 was to 136
was as 263 was at 418
was in 450 was of 2720
was the 41 was to 46
was of 208 was in 45
was as 290 was in 1241
was sea 49 was of 116
was of 56 was to 76
was at 86 was in 111
was of 1228 was of 3081
was in 103 was of 2273
was of 109 was as 381
was at 650 was by 45
was in 199 was of 1059
was on 50 was or 49
was the 53 was to 101
was wing 51 was of 167
was at 57 was in 48
was of 422 was at 228
was in 136 was of 49
was of 72 was of 175
was of 301 was of 92
was of 56 was of 174
was of 45 was at 87
was of 6612 was at 40
was of 180 was of 206
was of 765 was of 79
was of 45 was of 86
was of 132 was to 59
was of 44 was of 225
was of 48 was of 80
was of 50 was of 73
was or 53 was of 593
was of 515 was of 65
was of 69 was of 155
was to 202 was of 67
was as 112 was of 41
was of 97 was of 65
was of 90 was to 125
was of 118 was of 49
was of 147 was an 64
was as 656 was at 1581
was by 374 was he 473
was in 2353 was it 94
was of 3173 was on 361
was or 240 was so 53
was the 396 was to 596
was we 40 was of 476
was of 178 was of 512
was as 50 was at 50
was in 41 was of 2830
was or 47 was as 94
was at 256 was by 59
was he 78 was in 371
was of 5136 was on 42
was or 45 was the 83
was to 168 was of 143
was of 217 was of 63
was of 54 was of 110
was of 85 was in 109
was of 99 was of 1112
was as 205 was at 319
was by 141 was in 566
was it 64 was the 52
was to 55 was as 41
was of 95 was of 657
was of 225 was or 285
was of 329 was sea 40
was in 64 was of 70
was to 77 was of 76
was of 56 was of 74
was of 76 was of 537
was to 150 was of 1010
was of 67 was of 41
was of 382 was of 40
was of 459 was of 317
was of 53 was of 296
was of 684 was of 132
was of 87 was at 46
was in 46 was of 50
was of 75 was of 49
was of 54 was of 74
was of 55 was of 67
was as 468 was in 53
was of 66 was of 75
was of 43 was of 232
was of 103 was in 167
was to 41 was of 592
was to 65 was of 194
was of 305 was of 62
was as 136 was at 130
was in 179 was of 73
was the 47 was of 962
was or 384 was to 53
was of 495 was or 49
was of 61 was of 2490
was of 556 was of 848
was of 70 was of 98
was of 427 was at 58
was in 89 was of 82
was to 112 was at 60
was of 157 was at 166
was in 89 was as 149
was at 207 was by 78
was he 61 was in 444
was of 141 was on 57
was or 107 was the 79
was to 134 was of 5115
was of 1396 was of 2868
was of 63 was of 47
was of 86 was of 62
was at 81 was to 47
was of 40 was of 53
was of 45 was as 56
was of 65 was of 230
was of 98 was of 101
was of 222 was of 41
was of 649 was of 137
was of 55 was of 47
was of 49 was of 46
was to 168 was in 122
was of 321 was of 45
was as 42 was at 40
was in 124 was of 73
was we 122 was to 137
was of 80 was an 52
was of 201 was in 68
was in 71 was in 47
was to 266 was of 86
was by 233 was the 56
was the 101 was the 93
was the 47 was the 41
was the 50 was by 53
was by 55 was us 51
was the 57 was of 48
was to 72 was to 86
was or 47 was an 106
was in 68 was the 203
was the 78 was at 60
was in 114 was on 53
was by 46 was the 208
was in 587 was as 87
was by 67 was in 82
was of 689 was to 40
was by 96 was in 42
was on 340 was to 160
was to 66 was an 88
was as 1020 was no 53
was the 347 was at 193
was in 391 was on 150
was the 127 was at 40
was the 166 was by 109
was in 94 was of 529
was at 53 was by 116
was in 187 was on 53
was the 146 was by 164
was in 53 was on 117
was as 47 was by 784
was up 725 was by 82
was in 113 was the 45
was he 69 was the 431
was by 47 was the 163
was of 113 was the 283
was as 120 was of 468
was by 44 was as 94
was by 62 was if 68
was in 253 was on 830
was or 68 was in 128
was to 45 was by 49
was at 510 was by 709
was in 1220 was of 52
was on 123 was or 217
was so 176 was up 80
was by 175 was to 176
was as 44 was at 216
was by 866 was in 1040
was on 220 was or 43
was to 236 was up 5849
was as 342 was at 1417
was by 246 was in 12072
was on 1557 was or 155
was the 381 was to 131
was as 386 was at 968
was by 139 was in 538
was on 332 was or 108
was to 387 was up 130
was in 43 was to 54
was an 298 was as 944
was at 864 was by 1255
was ge 166 was if 138
was in 2026 was king 65
was la 204 was le 188
was my 95 was no 399
was on 2109 was so 93
was the 16088 was to 2934
was up 1321 was by 158
was by 86 was in 110
was on 78 was the 49
was up 457 was at 105
was by 303 was in 1808
was on 73 was up 571
was by 275 was to 49
was as 252 was at 222
was by 601 was in 555
was on 46 was or 92
was so 260 was to 1544
was by 42 was of 164
was as 1322 was at 281
was by 7278 was in 1070
was king 55 was on 206
was the 118 was to 894
was by 53 was up 296
was at 54 was by 314
was in 183 was of 812
was to 72 was up 374
was as 314 was at 244
was by 611 was in 594
was on 889 was or 64
was the 60 was to 814
was up 134 was to 408
was in 373 was by 54
was as 144 was at 99
was by 41 was in 101
was in 95 was to 512
was in 103 was the 42
was by 121 was in 126
was by 48 was up 126
was by 429 was in 424
was on 40 was an 87
was as 610 was at 298
was by 1905 was in 1770
was it 52 was of 67
was on 349 was or 95
was the 74 was to 907
was in 614 was to 489
was by 141 was in 45
was by 63 was in 45
was by 75 was in 40
was by 51 was to 62
was by 43 was to 151
was an 439 was as 389
was in 95 was of 56
was the 574 was to 1153
was by 96 was an 59
was by 107 was in 74
was me 174 was the 1569
was to 1097 was us 40
was of 205 was in 332
was by 185 was to 446
was the 113 was as 279
was at 104 was by 151
was if 78 was in 138
was on 55 was at 80
was by 1155 was in 570
was on 138 was to 737
was up 61 was by 52
was the 96 was in 218
was in 51 was by 393
was in 41 was of 185
was as 228 was at 224
was by 149 was in 3431
was on 117 was to 333
was or 65 was to 162
was by 61 was in 97
was by 43 was by 58
was in 81 was to 399
was in 55 was as 185
was at 45 was in 143
was in 154 was in 77
was on 69 was at 137
was by 3814 was in 2324
was on 97 was to 167
was up 1446 was at 81
was by 90 was in 448
was on 213 was in 54
was in 275 was on 40
was to 345 was up 938
was by 51 was at 43
was by 275 was in 104
was on 766 was to 3516
was by 78 was in 104
was as 572 was at 674
was by 1861 was in 4015
was of 1217 was on 1609
was or 93 was the 107
was to 1385 was as 230
was at 446 was by 577
was in 1373 was on 2399
was so 159 was the 432
was to 439 was by 510
was in 148 was of 49
was on 208 was or 103
was at 91 was in 148
was by 72 was at 96
was by 1469 was in 126
was as 101 was at 380
was by 22894 was if 134
was in 1623 was of 121
was on 189 was or 195
was the 60 was to 86
was by 256 was on 54
was to 44 was by 127
was in 71 was by 171
was on 85 was in 48
was at 65 was to 47
was up 131 was by 4744
was in 1628 was on 47
was to 115 was of 1880
was as 1239 was by 126
was in 46 was at 66
was by 127 was in 44
was by 49 was in 355
was on 562 was the 63
was to 1681 was by 58
was in 103 was to 63
was up 128 was by 553
was in 288 was to 323
was in 220 was of 41
was by 42 was in 262
was in 40 was up 63
was by 242 was at 136
was in 1036 was on 49
was to 46 was at 114
was up 94 was the 61
was the 173 was of 66
was as 732 was at 426
was by 987 was in 1356
was of 41 was on 434
was or 47 was the 73
was to 1645 was of 135
was at 261 was by 4229
was in 930 was on 444
was the 126 was to 753
was as 961 was at 106
was by 4437 was he 54
was in 593 was of 499
was on 1048 was on 188
was of 68 was as 420
was at 547 was by 1136
was if 60 was in 1537
was it 42 was on 447
was or 353 was the 201
was to 69 was by 138
was as 46 was at 570
was by 59 was in 433
was on 280 was to 47
was to 86 was as 89
was as 190 was at 202
was by 553 was in 808
was of 289 was on 100
was or 65 was the 47
was to 41 was as 217
was at 371 was by 489
was in 665 was on 5881
was to 159 was at 51
was by 181 was in 230
was on 238 was or 45
was to 206 was up 966
was by 165 was in 113
was to 1350 was up 453
was as 334 was in 115
was on 117 was of 74
was or 188 was at 218
was by 42 was in 178
was on 504 was at 74
was by 50 was on 113
was to 609 was at 47
was in 593 was up 828
was at 132 was in 1021
was at 1028 was on 1056
was to 533 was up 112
was up 63 was to 280
was an 80 was in 280
was on 83 was the 135
was by 905 was in 42
was as 339 was by 3672
was in 246 was on 268
was by 251 was by 66
was in 79 was in 295
was of 1829 was of 53
was of 67 was of 56
was an 449 was the 667
was in 442 was by 79
was by 63 was by 63
was to 237 was by 40
was in 65 was an 119
was of 50 was the 179
was in 84 was at 64
was by 45 was as 476
was at 63 was by 326
was in 339 was or 55
was by 587 was as 434
was at 922 was by 1254
was in 4057 was on 2245
was or 69 was so 83
was the 240 was to 2159
was up 2024 was by 92
was in 469 was up 77
was in 85 was as 200
was at 369 was by 758
was in 2277 was on 4416
was or 54 was the 49
was to 627 was of 88
was at 53 was to 76
was by 171 was in 92
was in 1168 was by 65
was up 6038 was to 58
was as 242 was at 159
was if 119 was in 186
was or 44 was an 62
was as 404 was at 3357
was by 370 was in 33267
was on 26073 was or 40
was so 138 was the 470
was to 663 was as 361
was at 963 was by 3278
was in 2735 was on 1895
was or 49 was the 227
was to 115 was to 42
was of 306 was in 69
was to 114 was as 186
was at 259 was in 524
was on 311 was to 747
was up 88 was in 222
was on 314 was to 63
was at 47 was in 69
was at 316 was by 70
was as 153 was at 106
was by 954 was in 1075
was of 50 was on 107
was or 90 was to 245
was by 112 was in 71
was by 145 was in 122
was to 74 was up 130
was to 77 was up 74
was an 102 was by 94
was in 46 was of 920
was by 70 was in 81
was on 342 was to 335
was up 81 was as 137
was by 101 was in 155
was by 52 was by 52
was as 1002 was at 609
was by 6724 was in 5281
was of 58 was on 1935
was or 185 was so 235
was the 226 was to 5268
was up 1459 was as 198
was in 84 was as 185
was at 265 was by 2093
was in 1793 was on 256
was the 43 was as 207
was in 254 was in 86
was of 65 was in 142
was of 160 was on 3059
was in 86 was by 90
was to 143 was as 188
was at 476 was by 1651
was if 104 was in 4887
was on 228 was the 127
was to 829 was to 68
was by 179 was as 79
was by 48 was in 85
was of 699 was by 48
was up 105 was in 73
was in 372 was up 63
was by 62 was to 178
was in 98 was on 205
was by 266 was in 45
was to 83 was by 49
was to 73 was to 40
was of 44 was by 51
was in 565 was to 153
was in 105 was as 245
was at 126 was by 879
was in 213 was on 240
was to 86 was as 436
was at 1160 was by 2701
was in 2429 was on 1047
was the 79 was to 505
was up 499 was by 304
was in 86 was to 106
was up 47 was by 720
was in 168 was to 78
was as 149 was by 2999
was in 812 was on 116
was by 48 was in 108
was up 65 was be 51
was as 48 was at 373
was by 2803 was in 1279
was on 1228 was the 194
was at 48 was in 43
was on 48 was in 51
was an 112 was the 232
was on 73 was by 143
was in 70 was an 49
was in 123 was on 42
was the 68 was as 57
was at 99 was by 1535
was in 748 was on 141
was in 223 was of 775
was to 79 was by 68
was as 261 was at 300
was by 896 was in 6568
was on 499 was or 72
was the 137 was to 130
was as 109 was at 42
was by 70 was if 84
was in 649 was no 98
was on 74 was or 43
was the 1116 was to 666
was of 124 was at 130
was by 347 was in 263
was of 467 was on 88
was to 336 was as 140
was at 377 was by 163
was in 1221 was on 145
was on 144 was in 145
was on 54 was at 106
was in 289 was on 40
was to 47 was by 72
was by 47 was to 699
was at 106 was in 1602
was on 251 was up 94
was in 45 was at 788
was by 549 was in 634
was on 452 was or 45
was the 57 was to 63
was the 356 was to 122
was up 413 was by 92
was in 68 was on 121
was of 106 was to 200
was by 55 was to 53
was as 960 was at 304
was by 1057 was in 4526
was on 114 was or 135
was the 707 was to 1675
was the 213 was as 309
was at 256 was by 1553
was in 1113 was on 730
was the 107 was to 306
was an 47 was of 4309
was on 346 was the 66
was to 102 was an 76
was the 1071 was up 50
was by 90 was in 44
was the 69 was by 156
was in 43 was on 140
was the 63 was by 177
was in 752 was on 271
was the 109 was to 1792
was to 70 was as 35144
was at 139 was by 907
was in 3249 was no 108
was of 113 was on 867
was so 81 was the 143
was to 490 was by 253
was in 882 was on 752
was to 947 was up 89
was to 507 was by 137
was in 225 was as 108
was at 51 was by 146
was in 484 was on 71
was to 1157 was the 53
was to 43 was as 257
was at 90 was by 403
was in 226 was as 193
was in 353 was to 1061
was as 622 was at 691
was by 209 was in 186
was on 129 was by 98
was in 59 was to 41
