nagging fear that perhaps 105
nation had long groaned 45
nation had not devoted 43
nation has its beginning 98
nation has its customs 216
nation has its history 61
nation has its national 117
nation has its peculiar 687
nation has its popular 63
nation has long enjoyed 43
nation has long existed 219
nation has now entered 45
nation has yet existed 50
nation its own language 50
nation may not equally 95
nation may not survive 44
nation may say treaties 56
nation not far distant 56
nation than its noblest 92
nation that can command 43
nation that can furnish 137
nation that can produce 292
nation that can provide 58
nation that had adopted 107
nation that had allowed 51
nation that had brought 123
nation that had defeated 114
nation that had elected 50
nation that had emerged 188
nation that had endured 106
nation that had enjoyed 59
nation that had entered 79
nation that had existed 74
nation that had hitherto 57
nation that had invaded 41
nation that had largely 41
nation that had refused 78
nation that had started 46
nation that has adopted 237
nation that has allowed 62
nation that has arrived 44
nation that has assumed 50
nation that has brought 144
nation that has carried 91
nation that has decided 48
nation that has emerged 109
nation that has endured 146
nation that has enjoyed 122
nation that has entered 63
nation that has escaped 49
nation that has evolved 64
nation that has existed 178
nation that has hitherto 155
nation that has managed 95
nation that has refused 97
nation that has trained 184
nation that has violated 61
nation that was beginning 99
nation that was capable 156
nation that was divided 88
nation that was following 44
nation that was founded 308
nation that was largely 68
nation that was rapidly 122
nation that was suffering 61
nation they had founded 44
nation was being crushed 61
nation was being decided 108
nation was being divided 65
nation was being drained 44
nation was being founded 69
nation was both excited 44
nation was not allowed 79
nation was not between 73
nation was not brought 53
nation was not capable 82
nation was not content 59
nation was not defined 52
nation was not divided 107
nation was not equally 49
nation was not founded 184
nation was not heartily 49
nation was not limited 51
nation was not subdued 54
nation was now beginning 49
nation was now divided 196
nation was now settled 126
nation was set against 64
nation was then divided 74
nation was then suffering 45
nation was thus divided 105
nation was thus exerted 44
nation was too divided 49
nation was too hostile 53
nation who can produce 41
nation who had crowned 81
nation who had refused 53
nation who had settled 51
nation with few natural 233
nation with his charity 76
nation with its ancient 40
nation with its capital 112
nation with its glorious 49
nation with its greatest 42
nation with its history 46
nation with its language 46
nation with its national 72
nation with its present 193
nation with one culture 73
nation with one destiny 63
nation with one language 175
nation with one national 47
nation with one religion 42
nation with that country 57
nation with two official 42
nation won its freedom 48
nausea that had plagued 92
naval air and gunfire 105
naval air and surface 188
naval and air aspects 51
naval and air assault 48
naval and air attache 118
naval and air attacks 1070
naval and air battles 230
naval and air buildup 59
naval and air clauses 609
naval and air control 82
naval and air defense 225
naval and air escorts 80
naval and air experts 128
naval and air matters 177
naval and air missions 54
naval and air operating 44
naval and air patrols 264
naval and air stations 100
naval and air strikes 202
naval and air support 3847
naval and air warfare 304
naval art and science 85
naval war was carried 55
naval war with america 83
naval war with britain 186
naval war with germany 488
naval war with holland 302
naval war with tripoli 75
nearby for that purpose 117
nearby for this purpose 134
nearby with her husband 442
nearby with her parents 57
nearby with his parents 44
nearer and then stopped 157
nearer any are brought 199
nearer are they brought 54
nearer him who wrought 66
nearer his own country 181
nearer than any previous 95
nearer than one hundred 731
nearer than one thousand 107
nearer than six hundred 68
nearer than six thousand 50
nearer than that between 71
nearer than this question 54
nearer than two hundred 478
nearer than two thousand 50
nearer than was pleasant 62
nearer than was prudent 65
nearer than you imagine 138
nearer than you suppose 129
nearer they are brought 361
nearer they are together 433
nearly all are brought 59
nearly all are capable 67
nearly all are covered 59
nearly all are familiar 66
nearly all are located 55
nearly all are married 57
nearly all are members 86
nearly all are related 42
nearly all are soluble 45
nearly all are utterly 51
nearly all are written 107
nearly all east european 73
nearly all had adopted 45
nearly all had arrived 42
nearly all had retired 46
nearly all her colonial 46
nearly all her foreign 90
nearly all her fortune 47
nearly all her friends 269
nearly all her letters 97
nearly all her married 100
nearly all her remaining 53
nearly all her stories 73
nearly all her thoughts 48
nearly all his ancient 118
nearly all his baggage 339
nearly all his ballast 70
nearly all his battles 109
nearly all his brethren 81
nearly all his brothers 82
nearly all his buildings 52
nearly all his capital 364
nearly all his cavalry 170
nearly all his clients 50
nearly all his closest 44
nearly all his command 86
nearly all his company 97
nearly all his critics 85
nearly all his division 47
nearly all his efforts 86
nearly all his enemies 84
nearly all his estates 56
nearly all his fellows 96
nearly all his figures 57
nearly all his fortune 444
nearly all his friends 1145
nearly all his greatest 124
nearly all his leisure 233
nearly all his letters 553
nearly all his material 69
nearly all his measures 59
nearly all his official 41
nearly all his opinions 59
nearly all his paintings 105
nearly all his previous 136
nearly all his private 110
nearly all his religion 40
nearly all his remaining 219
nearly all his remarks 55
nearly all his research 51
nearly all his sermons 80
nearly all his service 99
nearly all his sitters 43
nearly all his statues 48
nearly all his stories 222
nearly all his thoughts 203
nearly all his vessels 44
nearly all his warriors 69
nearly all his worldly 117
nearly all his wounded 79
nearly all his youthful 49
nearly all its affairs 40
nearly all its ancient 219
nearly all its aspects 256
nearly all its buildings 76
nearly all its capital 64
nearly all its details 216
nearly all its efforts 119
nearly all its exports 44
nearly all its features 98
nearly all its foreign 106
nearly all its history 106
nearly all its inmates 98
nearly all its kindred 85
nearly all its kinetic 41
nearly all its material 62
nearly all its members 1211
nearly all its natural 229
nearly all its present 178
nearly all its remaining 648
nearly all its revenue 84
nearly all its streets 47
nearly all its surface 62
nearly all its terrors 62
nearly all law schools 63
nearly all new buildings 53
nearly all new yorkers 49
nearly all old friends 63
nearly all our ancient 281
nearly all our baggage 46
nearly all our british 70
nearly all our country 71
nearly all our culture 75
nearly all our familiar 50
nearly all our foreign 65
nearly all our friends 346
nearly all our greatest 93
nearly all our members 66
nearly all our national 111
nearly all our present 561
nearly all our remaining 71
nearly all our schools 122
nearly all our sources 67
nearly all our systems 46
nearly all our thirteen 47
nearly all our thoughts 45
nearly all our worldly 48
nearly all our wounded 47
nearly all our writers 107
nearly all that country 56
nearly all that dickens 49
nearly all that follows 128
nearly all that happens 58
nearly all that matters 97
nearly all that relates 279
nearly all that remains 784
nearly all that renders 44
nearly all they carried 50
nearly all they require 42
nearly all this country 43
nearly all this material 53
nearly all who desired 42
nearly all who profess 48
nearly all with private 57
nearly but not exactly 987
nearly dead with fatigue 1371
nearly did not survive 216
nearly his own diameter 77
nearly his own language 56
nearly ill with anxiety 42
nearly its old position 57
nearly its own diameter 52
nearly mad with anxiety 129
nearly mad with boredom 58
nearly mad with delight 98
nearly mad with despair 46
nearly mad with jealousy 54
nearly mad with vexation 74
nearly than any previous 47
nearly they are related 101
nearly they had crushed 54
nearly they had escaped 46
nearly with that derived 42
neatly but not gaudily 66
neatly cut and smoothed 44
neatly cut and stacked 41
neatly cut and trimmed 90
neatly for that species 44
necks and long sleeves 279
necks off our pegasus 55
needing but not receiving 58
needing for its outward 40
needing for that purpose 41
needs all her courage 42
needs all his courage 60
needs all his friends 40
needs all its members 106
needs all our prayers 46
needs all our sympathy 42
needs and are adapted 49
needs and are capable 191
needs and are subject 45
needs and are usually 85
needs and bring quality 315
needs and can benefit 243
needs and can develop 93
needs and can provide 358
needs and can receive 58
needs and can respond 107
needs and can support 141
needs and can utilize 51
needs and for exports 44
needs and for increasing 50
needs and for providing 354
needs and her ability 183
needs and her desires 64
needs and her husband 139
needs and his ability 288
needs and his demands 40
needs and his desires 311
needs and his present 59
needs and his reactions 79
needs and its ability 418
needs and its demands 45
needs and its desires 111
needs and its relation 40
needs and job demands 42
needs and may include 339
needs and may provide 52
needs and may require 273
needs and new demands 222
needs and new desires 125
needs and new language 51
needs and new markets 105
needs and new product 52
needs and not according 598
needs and not because 233
needs and our ability 223
needs and our desires 305
needs and our factual 64
needs and put together 40
needs and then attempt 189
needs and then designing 207
needs and then develop 400
needs and then proceed 130
needs and then provide 409
needs and then providing 197
needs and then respond 115
needs and then suggest 47
needs and thus desires 91
needs and thus increase 42
needs and thus provide 93
needs and thus relieve 68
needs and thus require 48
needs and with control 88
needs are being catered 63
needs are being defined 121
needs are being ignored 755
needs are being studied 55
needs are being thwarted 85
needs are met according 82
needs are met because 228
needs are met depends 64
needs are met largely 54
needs are met locally 72
needs are met outside 138
needs are met quickly 56
needs are not capable 121
needs are not catered 111
needs are not complex 58
needs are not covered 463
needs are not defined 87
needs are not equally 110
needs are not exactly 54
needs are not ignored 120
needs are not limited 632
needs are not matched 51
needs are not present 142
needs are not rapidly 63
needs are not related 71
needs are not subject 44
needs are not totally 58
needs are not uniform 87
needs are not usually 124
needs are too complex 119
needs are too diverse 61
needs are with respect 45
needs can one promote 63
needs did not include 50
needs did not justify 41
needs did not receive 53
needs did not require 118
needs does not include 49
needs does not produce 93
needs does not provide 93
needs does not require 260
needs for all members 166
needs for both privacy 42
needs for each patient 132
needs for each product 43
needs for gas exchange 118
needs for her husband 44
needs for her support 62
needs for his comfort 231
needs for his highest 50
needs for his journey 166
needs for his material 43
needs for his parents 47
needs for his project 111
needs for his purpose 470
needs for his research 145
needs for his support 300
needs for its comfort 88
needs for its current 115
needs for its defense 149
needs for its highest 73
needs for its members 331
needs for its national 46
needs for its perfect 75
needs for its solution 151
needs for its success 351
needs for its support 470
needs for new buildings 163
needs for new capital 504
needs for new research 41
needs for new schools 88
needs for new sources 99
needs for new systems 43
needs for new teachers 54
needs for raw material 199
needs for that purpose 246
needs for this element 114
needs for this product 135
needs for this program 47
needs for this project 176
needs for this purpose 985
needs for this service 125
needs for this vitamin 236
needs its own chapter 49
needs its own language 99
needs its own peculiar 86
needs its own private 45
needs its own research 89
needs its own solution 42
needs long and careful 254
needs mar and pervert 46
needs may not receive 46
needs may not require 41
needs not long inquiry 52
needs not our polishing 94
needs not our praises 50
needs see how matters 107
needs than for private 149
needs that are arranged 129
needs that are brought 122
needs that are central 192
needs that are closely 76
needs that are defined 191
needs that are equally 131
needs that are evident 86
needs that are largely 146
needs that are outside 124
needs that are peculiar 248
needs that are present 390
needs that are related 717
needs that are revealed 164
needs that are similar 329
needs that are socially 191
needs that are usually 441
needs that had brought 46
needs that lie outside 114
needs that may develop 117
needs that may require 1065
needs that they attempt 102
needs that they believe 136
needs that they satisfy 194
needs them and because 46
needs them for himself 58
needs with her husband 59
needs you can satisfy 56
needy and for objects 60
needy men and runaway 66
negro can not testify 52
negro had his cutlass 44
negro was not allowed 63
negro who had brought 74
negro who had escaped 114
nerve and are carried 55
nerve and can produce 53
nerve and its anterior 76
nerve and its central 359
nerve and its coverings 65
nerve and its function 76
nerve and its muscles 46
nerve and its nucleus 750
nerve and its orbital 100
nerve and its relation 899
nerve and its sensory 64
nerve and its vessels 125
nerve and may produce 47
nerve and red nucleus 40
nerve and then divides 92
nerve can not respond 45
nerve did not forsake 42
nerve did not produce 51
nerve does not conduct 48
nerve does not contain 106
nerve does not prevent 71
nerve does not produce 230
nerve does not recover 85
nerve does not require 43
nerve does not respond 141
nerve does not usually 90
nerve for both general 40
nerve for that purpose 122
nerve gas and mustard 190
nerve gas was released 53
nerve has both sensory 150
nerve has its nucleus 87
nerve has two sensory 49
nerve head and retinal 239
nerve him with courage 72
nerve its arm against 50
nerve near its junction 43
nerve was then divided 68
nerve was then exposed 54
nerve with its anterior 93
nether lip with vexation 80
never any age wherein 47
never any easy answers 70
never any mean thoughts 65
never any real attempt 114
never any real contact 42
never any real question 387
never any real sympathy 42
never any real trouble 94
never any that meddled 135
never ask any question 60
never ask for charity 43
never ask for payment 50
never ask her husband 61
never ask that question 465
never ask this question 230
never bear any regular 204
never beat nor billows 339
never bring any slander 66
never bring her friends 258
never bring his matters 43
never bring its rapture 90
never bring them together 105
never bring this subject 42
never buy for herself 97
never buy for himself 44
never buy that harness 42
never can bring himself 95
never cry for anybody 47
never cry for vengeance 57
never cry out against 97
never did and perhaps 88
never did any creature 121
never did any regular 45
never did any repairs 40
never did any research 115
never did any science 40
never did any service 65
never did get married 946
never did get started 224
never did get together 312
never did get written 70
never did her justice 70
never did him justice 133
never did our country 220
never did run smoothly 108
never did say exactly 80
never did say goodbye 88
never did see anybody 368
never did she display 48
never did she imagine 53
never did she possess 57
never did she receive 60
never did that anymore 59
never did that because 125
never did they advance 101
never did they display 68
never did they receive 94
never did they succeed 48
never did things halfway 203
never did things together 123
never did this because 177
never did this country 52
never did with anybody 50
never die for default 78
never does get stopped 116
never does things halfway 47
never easy and usually 43
never easy for parents 52
never eats with pleasure 52
never fit them together 55
never fix his thoughts 79
never for any purpose 103
never for any visible 45
never for long allowed 76
never for long together 162
never for one instant 8872
never for two minutes 99
never for two moments 85
never for two seconds 81
never get any account 53
never get any answers 224
never get any benefit 172
never get any letters 156
never get any pleasure 79
never get any privacy 65
never get any respect 124
never get any results 52
never get any returns 62
never get any smaller 74
never get any stronger 43
never get any support 58
never get any sympathy 65
never get her husband 49
never get her married 54
never get her started 43
never get his consent 43
never get his picture 80
never get one because 70
never get our freedom 62
never get out because 48
never get that picture 64
never get them together 125
never get too excited 109
never goes out because 157
never got any account 78
never got any answers 204
never got any benefit 95
never got any letters 344
never got any message 42
never got any official 61
never got any pleasure 135
never got any redress 60
never got any respect 72
never got any results 52
never got any smaller 64
never got any support 89
never got any sympathy 68
never got far because 42
never got her stories 45
never got his message 52
never got his picture 53
never got that message 110
never got this message 45
never got too excited 173
never had and perhaps 59
never had any ability 54
never had any account 142
never had any adverse 77
never had any affairs 52
never had any ailment 81
never had any alcohol 83
never had any ambition 1546
never had any answers 115
never had any anxiety 222
never had any awakening 58
never had any beginning 591
never had any benefit 97
never had any boyhood 59
never had any brothers 542
never had any capital 246
never had any central 56
never had any certain 91
never had any chances 42
never had any choices 42
never had any classes 74
never had any college 135
never had any comfort 81
never had any command 71
never had any company 179
never had any concept 104
never had any concern 453
never had any contact 4057
never had any contest 54
never had any control 1514
never had any country 68
never had any courage 44
never had any courses 55
never had any cousins 61
never had any defense 57
never had any designs 169
never had any dignity 61
never had any dispute 200
never had any enemies 196
never had any eruption 54
never had any especial 108
never had any flowers 57
never had any following 141
never had any foothold 75
never had any foreign 99
never had any fortune 78
never had any freedom 263
never had any friction 80
never had any friends 1653
never had any gastric 42
never had any general 207
never had any genuine 244
never had any grounding 44
never had any grounds 103
never had any hankering 55
never had any hassles 43
never had any herself 43
never had any himself 50
never had any history 109
never had any hobbies 85
never had any hostile 72
never had any illness 627
never had any illusion 230
never had any impulse 55
never had any jealousy 78
never had any jewelry 50
never had any leisure 152
never had any lessons 445
never had any letters 134
never had any manners 145
never had any material 168
never had any meaningful 97
never had any medical 341
never had any message 43
never had any misgiving 71
never had any mishaps 56
never had any modesty 71
never had any musical 126
never had any national 117
never had any natural 214
never had any nervous 109
never had any occasion 1980
never had any official 1279
never had any offspring 125
never had any opinions 233
never had any organic 59
never had any outside 143
never had any parents 216
never had any pleasure 334
never had any popular 70
never had any position 82
never had any precise 56
never had any previous 1255
never had any privacy 429
never had any private 394
never had any problem 7455
never had any promise 44
never had any purpose 229
never had any quarrel 1262
never had any question 308
never had any rational 94
never had any regrets 770
never had any regular 518
never had any relation 711
never had any religion 290
never had any remorse 57
never had any reserve 76
never had any respect 1000
never had any respite 222
never had any romance 60
never had any schooling 1469
never had any schools 51
never had any science 59
never had any scruple 180
never had any secrets 836
never had any servant 69
never had any settled 432
never had any similar 357
never had any sincere 121
never had any sisters 311
never had any society 46
never had any stamina 94
never had any stomach 252
never had any success 1348
never had any superior 371
never had any support 213
never had any surgery 50
never had any surplus 59
never had any sympathy 1565
never had any symptom 67
never had any tangible 57
never had any teachers 76
never had any terrors 105
never had any thoughts 579
never had any traffic 66
never had any trouble 20237
never had any ulterior 41
never had any vandals 96
never had any venereal 284
never had any violence 51
never had any visible 52
never had any warrant 40
never had any windows 46
never had any worldly 93
never had any worries 199
never had any written 450
never had for herself 65
never had had occasion 130
never had her husband 41
never had her picture 70
never had his gathered 52
never had his picture 197
never had his superior 265
never had its destiny 50
never had nor desired 51
never had one because 63
never had one herself 59
never had one himself 61
never had one hostile 137
never had one hundred 50
never had one language 41
never had one problem 65
never had one verdict 61
never had real friends 48
never had sex outside 94
never had sex together 75
never had she allowed 75
never had she appeared 324
never had she enjoyed 69
never had she pursued 118
never had she realized 76
never had singing lessons 41
never had ten dollars 70
never had ten minutes 60
never had that ability 48
never had that ambition 40
never had that illusion 58
never had that pleasure 553
never had that problem 3302
never had that question 60
never had that sanction 64
never had that trouble 221
never had them trained 55
never had they appeared 75
never had they enjoyed 54
never had this country 115
never had this occasion 76
never had this problem 2772
never had this trouble 295
never had two bishops 62
never had two hundred 44
never had two nickels 96
never had two pennies 56
never had you figured 76
never has any company 44
never has any contact 89
never has any country 51
never has any occasion 84
never has any problem 48
never has any religion 55
never has any respite 41
never has any trouble 637
never has had company 59
never has had occasion 40
never has our tobacco 142
never has yet existed 342
never hear any language 76
never hear them express 56
never hid his dislike 53
never hung out together 112
never let her emotions 95
never let her husband 422
never let her parents 77
never let her suspect 134
never let her thoughts 51
never let him believe 46
never let him execute 40
never let him imagine 79
never let him recover 44
never let him suspect 229
never let his country 52
never let his emotions 161
never let his friends 188
never let his parents 50
never let his private 46
never let his thoughts 117
never let them imagine 44
never let them suspect 64
never man was planted 123
never met any citizen 79
never met any members 73
never met any russians 45
never met for worship 44
never met her because 69
never met her husband 504
never met her parents 234
never met him because 179
never met him outside 104
never met him socially 52
never met his friends 65
never met his parents 227
never met his subject 86
never met his superior 223
never met them because 45
never met with ancient 46
never met with anybody 338
never met with exactly 74
never met with failure 49
never met with general 226
never met with outside 142
never met with persons 71
never met with popular 72
never met with similar 111
never met with success 374
never one that claimed 63
never one that touched 51
never put any question 133
never put her precious 66
never put his thoughts 75
never put off attending 42
never put that question 84
never put that together 138
never put them forward 51
never put them together 681
never put this question 152
never ran for election 42
never read any account 159
never read any history 261
never read any passage 87
never read any printed 71
never read don quixote 56
never read for pleasure 280
never read her husband 69
never read her letters 118
never read his history 96
never read his letters 98
never read his reviews 55
never read his sermons 143
never read his stories 91
never read that article 45
never read that passage 184
never read them because 40
never read this chapter 92
never read this history 50
never read this passage 293
never reap any benefit 108
never run for elected 48
never run for national 48
never run out because 116
never sat and watched 46
never saw any animals 77
never saw any attempt 87
never saw any beauties 111
never saw any benefit 76
never saw any country 107
never saw any creature 289
never saw any display 49
never saw any european 46
never saw any letters 49
never saw any natural 43
never saw any picture 113
never saw any results 61
never saw any service 59
never saw any trouble 51
never saw any violence 53
never saw any witches 59
never saw for himself 48
never saw her anymore 88
never saw her because 56
never saw her beloved 74
never saw her dressed 77
never saw her friends 45
never saw her happier 70
never saw her husband 1323
never saw her majesty 539
never saw her merrier 108
never saw her outside 243
never saw her parents 389
never saw her perform 132
never saw him anymore 218
never saw him attempt 53
never saw him because 129
never saw him display 123
never saw him dressed 193
never saw him exactly 56
never saw him excited 189
never saw him exhibit 156
never saw him express 100
never saw him fretful 53
never saw him happier 175
never saw him hurried 111
never saw him indulge 59
never saw him merrier 118
never saw him oftener 62
never saw him outside 454
never saw him perform 170
never saw him plainer 66
never saw him ruffled 210
never saw him shorten 40
never saw him socially 49
never saw him stagger 57
never saw him unhappy 76
never saw his beloved 239
never saw his country 225
never saw his friends 82
never saw his majesty 111
never saw his opinions 102
never saw his parents 638
never saw his picture 76
never saw his superior 112
never saw one brought 95
never saw one hundred 81
never saw one palsied 51
never saw one succeed 47
never saw one venetian 72
never saw our parents 66
never saw that article 59
never saw that hateful 43
never saw that knocker 49
never saw that picture 153
never saw that prodigy 345
never saw them anymore 69
never saw them attempt 83
never saw them because 259
never saw them outside 52
never saw them perform 62
never saw them quarrel 48
never saw them together 1429
never saw this country 89
never saw this patient 81
never saw this picture 126
never saw this species 169
never saw two brothers 48
never saw two happier 47
never saw two persons 154
never saw you dressed 62
never say any prayers 128
never say for certain 278
never say that because 124
never see any lightning 50
never see any results 100
never see any revenue 99
never see for himself 50
never see for oneself 62
never see her anymore 236
never see her beloved 278
never see her chimney 47
never see her friends 103
never see her husband 975
never see her parents 297
never see him anymore 282
never see him attempt 40
never see him because 74
never see him outside 41
never see his beloved 348
never see his boyhood 54
never see his country 100
never see his friends 142
never see his parents 322
never see our country 45
never see our friends 67
never see our parents 80
never see our spanish 96
never see that country 53
never see that monster 69
never see that picture 111
never see them anymore 151
never see them because 145
never see them injured 44
never see them outside 117
never see them together 539
never see things exactly 48
never see this account 49
never see this country 111
never see you anymore 743
never set any records 40
never set out together 106
never that far removed 43
never too far removed 349
never use any language 67
never use bad language 263
never use her husband 59
never use his position 58
never use that language 44
never use them against 106
never use them because 96
never use this command 54
never use this function 57
never was and perhaps 51
never was any allusion 46
never was any attempt 342
never was any beginning 109
never was any country 138
never was any creature 77
never was any dispute 174
never was any eruption 79
never was any general 148
never was any genuine 56
never was any inquiry 43
