nailed at short intervals 42
needed to create effective 273
needed to create efficient 44
needed to create political 56
needed to deter aggression 97
needed to equip themselves 60
needed to erode particles 69
needed to exert influence 80
needed to exert themselves 59
needed to fight infections 73
needed to fight terrorism 105
needed to first establish 45
needed to force compliance 43
needed to fully appreciate 368
needed to fully determine 159
needed to fully elucidate 229
needed to fully establish 178
needed to fully implement 418
needed to fully integrate 103
needed to fully interpret 77
needed to fully represent 85
needed to guide effective 47
needed to mount effective 54
needed to offer protection 41
needed to prove ownership 50
needed to prove themselves 307
needed to raise additional 170
needed to raise awareness 171
needed to raise production 88
needed to raise standards 94
needed to serve customers 196
needed to serve different 62
needed to share knowledge 46
needed to shift resources 44
needed to solve different 87
needed to solve difficult 64
needed to solve important 40
needed to solve practical 122
needed to solve technical 54
needed to start operations 115
needed to start production 156
needed to start somewhere 148
needed to train employees 66
needed to train personnel 58
needed to write effective 102
needle in close proximity 117
needle is again deflected 269
needle is first attracted 44
negate the basic principle 55
neither an option supported 106
neither be fully explained 42
neither be happy themselves 44
neither be taken literally 48
neither by human commission 133
neither do anything themselves 41
neither is fully developed 43
neither is really necessary 120
neither is under compulsion 225
neither of which addresses 82
neither of which assertions 173
neither of which attracted 168
neither of which coincides 261
neither of which commanded 44
neither of which concerned 100
neither of which conditions 1064
neither of which contained 793
neither of which countries 143
neither of which currently 83
neither of which describes 141
neither of which dominates 144
neither of which exhibited 122
neither of which expresses 145
neither of which hypotheses 177
neither of which indicates 123
neither of which instances 41
neither of which operations 51
neither of which phenomena 83
neither of which possessed 490
neither of which possesses 608
neither of which presented 129
neither of which prevented 87
neither of which proceeded 70
neither of which processes 117
neither of which proposals 49
neither of which provinces 47
neither of which qualities 262
neither of which reflected 50
neither of which represent 89
neither of which resembles 213
neither of which satisfied 204
neither of which satisfies 144
neither of which succeeded 374
neither of which supported 80
neither the chief executive 229
neither the eighth amendment 283
neither the equal protection 434
neither the first amendment 1535
neither the first testament 266
neither the fourth amendment 144
neither the human resources 59
neither the local population 40
neither the moral character 65
neither the moral revolution 114
neither the people themselves 53
neither the pride naturally 74
neither the quick perception 50
neither the rocky mountains 66
neither the royal commission 46
neither the rules themselves 56
neither the social democrats 182
neither the social scientist 54
neither the social structure 78
neither the vital interests 105
neither the women themselves 43
neither the words themselves 64
nephew of queen alexandra 68
nephew of thomas jefferson 157
nerves in close proximity 101
nerves of lower extremity 60
nerves of sense themselves 98
niches in which different 53
nights he would sometimes 84
nights the storm continued 59
nobles to avail themselves 81
nodded as though satisfied 351
nodded in grave agreement 65
nodded in happy agreement 74
nodded in hearty agreement 47
nodded in quick agreement 123
nodded in quiet agreement 114
nodded in seeming agreement 60
nodded in smiling agreement 44
nodded in sober agreement 78
nodded in tacit agreement 67
nodded in total agreement 150
nodded in vague agreement 54
normal av nodal conduction 114
normal in gross appearance 81
normal in viral infections 47
normal on gross inspection 115
normal or fault conditions 71
normal or usual conditions 77
normal sea level conditions 50
normal to grazing incidence 136
notice in legal proceedings 155
notice in writing addressed 4336
notice in writing aforesaid 72
notice in writing delivered 2129
notice in writing designating 77
notice in writing published 78
notice in writing terminate 152
notice in writing terminating 115
notice is first attracted 42
notice is first published 143
notice it again officially 42
notice no sharp contrasts 72
notice of claim provisions 232
notice of court proceedings 115
notice of facts contained 70
notice of facts generally 134
notice of legal proceedings 184
notice of motion procedure 55
notice of motion supported 141
notice of pending litigation 354
notice of plant shutdowns 120
notice of troop movements 65
notice of undue influence 251
notice on works published 173
notice or grant additional 253
notice or proxy statement 165
notice the close connection 219
notice the court considers 66
notice the first appearance 205
notice the large proportion 91
notice the mixed expression 51
notice the strong influence 40
notice to admit documents 491
notice to known creditors 104
noticing the first intimation 57
notify the audit committee 149
notify the buyer seasonably 466
notify the chief executive 193
notify the chief inspector 238
notify the human resources 47
notify the joint commission 219
notify the local emergency 67
notify the local registrar 112
notify the party concerned 124
notify the state emergency 55
notions in which existence 129
notions of black womanhood 84
notions of blind necessity 42
notions of caste hierarchy 55
notions of civil liberties 193
notions of class structure 71
notions of equal protection 138
notions of filial obedience 46
notions of human community 45
notions of human depravity 130
notions of human diversity 41
notions of human existence 85
notions of human flourishing 178
notions of human happiness 47
notions of human knowledge 207
notions of human motivation 94
notions of human perfection 129
notions of human sexuality 69
notions of linear causality 69
notions of local democracy 50
notions of loyal obedience 75
notions of moral character 63
notions of moral obligation 349
notions of moral propriety 55
notions of moral rectitude 256
notions of naval etiquette 94
notions of racial hierarchy 303
notions of racial supremacy 369
notions of social advantage 81
notions of social darwinism 384
notions of social democracy 61
notions of social hierarchy 362
notions of social obligation 169
notions of social propriety 145
notions of social revolution 50
notions of social structure 372
notions of thinking substance 55
notions of white supremacy 1645
notions of white womanhood 85
novels as social documents 44
novels in quick succession 202
novels in rapid succession 142
novels is quite different 65
novels of george macdonald 74
novels of henry mackenzie 51
novels of social criticism 527
novice in music enlighten 47
novice is often surprised 142
nuance of facial expression 87
nuance of royal hypocrisy 46
nuclei by alpha particles 184
nuclei in close proximity 256
nuclei in major depression 156
nuclei in water molecules 62
nuclei is quite different 52
nuclei of water molecules 46
nuclei or alpha particles 97
nudity is never permitted 136
number at which transition 111
number in close proximity 50
number in every community 108
number in every generation 43
number in fluid mechanics 55
number in rapid succession 89
number in social situations 57
number is daily diminishing 136
number is first converted 100
number is often expressed 57
number is quite arbitrary 44
number is quite different 102
number is right justified 253
number is still uncertain 66
number is truly astonishing 55
number of about fourscore 90
number of about seventeen 55
number of abuse incidents 46
number of acres allocated 85
number of acres available 249
number of acres comprised 71
number of acres contained 707
number of acres harvested 401
number of acres irrigated 535
number of acres necessary 121
number of acres protected 65
number of acres purchased 118
number of acres specified 126
number of action addressee 69
number of action potentials 6984
number of action sequences 78
number of acute abdominal 80
number of acute conditions 263
number of acute illnesses 92
number of acute infections 150
number of acute infectious 232
number of acute observers 56
number of adult americans 215
number of adult criminals 92
number of adult educators 134
number of adult employees 73
number of adult household 130
number of adult literates 79
number of adult mosquitoes 114
number of adult offenders 299
number of adult parasites 192
number of adult population 163
number of adult prisoners 83
number of adult relatives 95
number of adult residents 98
number of adult specimens 287
number of adult survivors 72
number of adult unmarried 50
number of alien passengers 208
number of alien residents 91
number of alpha particles 5194
number of alpha receptors 51
number of amino compounds 42
number of amusing anecdotes 419
number of amusing incidents 231
number of amusing situations 67
number of anions surrounding 65
number of apple varieties 237
number of armed adherents 50
number of armed cavaliers 85
number of armed conflicts 979
number of armed followers 600
number of armed frenchmen 76
number of armed incidents 70
number of armed personnel 190
number of armed policemen 143
number of armed retainers 402
number of armed robberies 630
number of array dimensions 143
number of asthma sufferers 197
number of atoms associated 142
number of atoms available 297
number of atoms collected 77
number of atoms concerned 77
number of atoms contained 1724
number of atoms deposited 177
number of atoms displaced 329
number of atoms evaporating 47
number of atoms interacting 73
number of atoms liberated 47
number of atoms necessary 117
number of atoms scattered 49
number of atoms sputtered 175
number of atoms surrounding 108
number of atoms traversed 74
number of audit committee 131
number of auger electrons 555
number of bacon factories 46
number of balls available 53
number of balls contained 91
number of bands available 54
number of bands generated 63
number of bands indicates 43
number of banking companies 154
number of banks available 61
number of banks chartered 121
number of banks continued 97
number of banks organized 134
number of banks suspended 51
number of banks throughout 175
number of basal dendrites 57
number of bases available 51
number of bases sequenced 52
number of basic abilities 89
number of basic algorithms 46
number of basic arithmetic 139
number of basic attitudes 100
number of basic behavioral 54
number of basic biological 116
number of basic chemicals 88
number of basic cognitive 103
number of basic conditions 308
number of basic democrats 62
number of basic dimensions 496
number of basic documents 83
number of basic employees 58
number of basic functional 88
number of basic hypotheses 52
number of basic industrial 112
number of basic ingredients 128
number of basic instincts 58
number of basic interests 44
number of basic inventions 97
number of basic movements 69
number of basic operations 993
number of basic particles 122
number of basic phenomena 76
number of basic political 144
number of basic processes 349
number of basic provisions 71
number of basic qualities 53
number of basic reference 148
number of basic resources 66
number of basic sentences 62
number of basic situations 88
number of basic standards 53
number of basic technical 68
number of basic textbooks 64
number of basic theoretical 175
number of basic weaknesses 73
number of berths available 160
number of bible societies 40
number of bills presented 277
number of bills processed 45
number of bills sponsored 130
number of bills submitted 140
number of binding electrons 62
number of biopsy specimens 534
number of biotin molecules 52
number of birds attracted 46
number of birds available 118
number of birds carefully 64
number of birds collected 89
number of birds harvested 56
number of births continued 113
number of births continues 49
number of births estimated 50
number of births expressed 48
number of births necessary 132
number of births prevented 386
number of bites inflicted 71
number of black activists 173
number of black americans 1516
number of black attorneys 90
number of black christians 77
number of black clergymen 62
number of black community 122
number of black craftsmen 64
number of black criminals 50
number of black delegates 242
number of black democrats 61
number of black domestics 40
number of black educators 90
number of black employees 904
number of black feminists 93
number of black graduates 174
number of black homeowners 93
number of black methodists 66
number of black militants 70
number of black ministers 180
number of black offenders 88
number of black particles 63
number of black personnel 59
number of black physicians 372
number of black policemen 139
number of black political 161
number of black prisoners 160
number of black regiments 72
number of black residents 927
number of black spokesmen 75
number of black teenagers 141
number of black youngsters 98
number of block exemptions 59
number of block transfers 277
number of blood disorders 68
number of blood parasites 53
number of blood platelets 3779
number of blood relatives 135
number of blood specimens 124
number of blows delivered 206
number of blows inflicted 99
number of blows necessary 263
number of board directors 50
number of boating accidents 81
number of boats assembled 48
number of boats available 299
number of boats collected 74
number of boats necessary 85
number of bombing incidents 96
number of bombs available 61
number of bonding companies 42
number of bonding electrons 2534
number of bonds available 124
number of bonds outstanding 379
number of bonds purchased 162
number of bones collected 44
number of bones recovered 165
number of books addressed 68
number of books available 2634
number of books carefully 50
number of books cataloged 105
number of books collected 97
number of books concerned 216
number of books connected 74
number of books consulted 177
number of books contained 249
number of books currently 142
number of books dedicated 199
number of books delivered 55
number of books destroyed 78
number of books displayed 49
number of books especially 44
number of books necessary 97
number of books perfectly 63
number of books permitted 61
number of books possessed 139
number of books presented 80
number of books processed 60
number of books published 17860
number of books purchased 752
number of books scattered 93
number of books submitted 62
number of books uniformly 68
number of bound electrons 527
number of bound molecules 137
number of bound morphemes 75
number of bound particles 63
number of bound receptors 169
number of bowel movements 2215
number of boxes available 53
number of boxes delivered 59
number of boxes necessary 43
number of boxes purchased 85
number of brain abscesses 85
number of brain disorders 102
number of brass ornaments 97
number of brave followers 54
number of brave gentlemen 101
number of brave virginians 72
number of breathing exercises 125
number of breaths delivered 48
number of brewing companies 69
number of brief quotations 71
number of brief sentences 46
number of broad political 44
number of broad theoretical 47
number of bulls necessary 57
number of bulls requisite 63
number of burning mountains 66
number of buses available 151
number of bytes allocated 904
number of bytes associated 117
number of bytes available 1184
number of bytes contained 487
number of bytes currently 270
number of bytes generated 69
number of bytes indicated 191
number of bytes necessary 279
number of bytes processed 128
number of bytes requested 483
number of bytes retrieved 128
number of bytes specified 974
number of cabin passengers 201
number of cable companies 159
number of cable operators 277
number of cable television 501
number of calls abandoned 54
number of calls attempted 85
number of calls completed 182
number of calls generated 96
number of calls necessary 119
number of calls originating 102
number of calls processed 97
number of canal companies 55
number of canning factories 98
number of canoes approaching 74
number of cards available 109
number of cards contained 54
number of cards correctly 88
number of cards necessary 100
number of cards presented 48
number of cards processed 152
number of cases additional 45
number of cases associated 443
number of cases available 2254
number of cases carefully 87
number of cases certainly 43
number of cases certified 54
number of cases collected 477
number of cases commenced 179
number of cases committed 250
number of cases companies 43
number of cases completed 198
number of cases concerned 515
number of cases concluded 74
number of cases conducted 128
number of cases confirmed 51
number of cases connected 56
number of cases considering 59
number of cases contained 134
number of cases continued 199
number of cases continues 170
number of cases convicted 49
number of cases correctly 178
number of cases currently 117
number of cases delivered 137
number of cases dependent 63
number of cases described 450
number of cases developed 146
number of cases different 75
number of cases discussed 246
number of cases dismissed 241
number of cases employers 68
number of cases entrusted 49
number of cases especially 50
number of cases estimated 68
number of cases evaluated 98
number of cases expressed 41
number of cases favorable 331
number of cases forwarded 46
number of cases generated 107
number of cases gradually 132
number of cases important 76
number of cases indicated 199
number of cases indicates 134
number of cases justifies 96
number of cases litigated 177
number of cases necessary 415
number of cases officially 76
number of cases originate 45
number of cases originating 98
number of cases outstanding 48
number of cases performed 264
number of cases permanent 50
number of cases permitted 64
number of cases precluded 44
number of cases precludes 197
number of cases predicted 84
number of cases presented 566
number of cases presently 62
number of cases prevented 202
number of cases previously 161
number of cases processed 701
number of cases published 203
number of cases purchased 85
number of cases recognize 57
number of cases recognizing 58
number of cases represent 54
number of cases retrieved 117
number of cases sanctioned 67
number of cases scattered 40
number of cases scheduled 64
number of cases secondary 52
number of cases sentenced 40
number of cases specified 148
number of cases subjected 94
number of cases submitted 702
number of cases succeeded 40
number of cases suggested 67
number of cases tabulated 57
number of cases terminate 41
number of cases terminating 52
number of cases throughout 352
number of cases uncovered 111
number of cases worldwide 300
number of cation vacancies 674
number of cells activated 125
number of cells allocated 99
number of cells associated 134
number of cells available 1004
number of cells collected 172
number of cells committed 58
number of cells connected 1022
number of cells contained 528
number of cells continues 129
number of cells delivered 66
number of cells deposited 59
number of cells destroyed 307
number of cells developed 56
number of cells estimated 56
number of cells generated 295
number of cells gradually 70
number of cells harvested 149
number of cells indicated 72
number of cells irradiated 67
number of cells necessary 556
number of cells originating 50
number of cells recovered 421
number of cells recruited 83
number of cells scattered 44
number of cells segmented 46
number of cells specified 47
number of cells surrounding 103
number of cells suspended 65
number of cells synthesizing 323
number of cells throughout 109
number of cells traversed 86
number of chain molecules 86
number of change processes 51
number of changing conditions 82
number of chewing movements 76
number of chief executive 390
number of chief ministers 388
number of child abductions 109
number of child molesters 331
number of child processes 1094
number of child prodigies 123
number of child protection 152
number of child survivors 55
number of chips available 52
number of cigar factories 113
number of civic societies 50
number of civil conflicts 98
number of civil disorders 50
number of civil employees 279
number of civil liberties 442
number of civil penalties 49
number of civil prisoners 151
number of civil resisters 49
number of class exercises 180
number of class instances 71
number of class intervals 3211
number of class libraries 59
number of cleaning operations 58
number of clock intervals 82
number of close associates 324
number of close colleagues 111
number of close followers 41
number of close neighbors 118
number of close observers 103
number of close parallels 368
number of close relatives 905
number of clothing factories 97
number of cloud particles 84
number of clubs affiliated 85
number of clubs organized 45
number of clubs throughout 48
number of coach passengers 58
number of coats necessary 59
number of codes available 165
number of coils connected 189
number of coins available 89
number of coins necessary 49
number of coins recovered 76
number of color responses 385
number of color sensations 132
number of color television 152
number of color varieties 289
number of comic incidents 51
number of comic magazines 65
number of comic situations 67
number of cores collected 44
number of costs associated 221
number of court challenges 493
number of court judgments 60
number of court personnel 74
number of court proceedings 123
number of court referrals 67
number of court reporters 134
number of craft available 56
number of craft workshops 166
number of crews available 79
number of crime incidents 86
number of crime prevention 139
number of crops harvested 194
number of cruel practices 57
number of cuban americans 127
number of cures performed 58
number of cutting operations 76
number of daily accidents 58
number of daily admissions 113
number of daily commuters 246
number of daily customers 62
number of daily injections 177
number of daily movements 78
number of daily newspaper 153
number of daily operations 59
number of daily passengers 152
number of daily telephone 62
number of daily treatments 49
number of dairy companies 51
number of dairy factories 85
number of dance companies 146
number of dance movements 112
number of dated documents 50
number of dated specimens 44
number of dates available 85
number of debts outstanding 44
number of decay electrons 228
number of decay processes 47
number of dense industrial 64
number of disks available 80
number of donor countries 453
number of donor electrons 145
number of donor exposures 406
number of donor molecules 66
number of doses dispensed 96
number of doses necessary 49
number of draft proposals 103
number of draft rejections 55
number of draft resisters 162
number of drawing operations 154
number of dress rehearsals 82
number of dried specimens 61
number of drill exercises 44
number of driving accidents 52
number of drops contained 94
number of drops delivered 122
number of drops instilled 53
number of drops necessary 163
number of drugs associated 45
number of drugs available 828
number of drugs currently 98
number of drugs developed 49
number of drugs influence 47
number of drugs interfere 85
number of dummy arguments 132
number of dutch colonists 52
number of dutch companies 95
number of dutch emigrants 91
number of dutch merchants 203
number of dutch prisoners 95
number of dutch residents 72
number of dwarf varieties 65
number of easily available 152
number of edges connected 314
number of edges contained 82
number of edges necessary 63
number of edges traversed 175
number of editing operations 90
number of eight electrons 91
number of elder statesmen 109
number of email addresses 115
number of emily dickinson 59
number of empty cartridge 226
number of empty champagne 50
number of enemy airfields 42
number of enemy batteries 54
number of enemy formations 50
number of enemy personnel 93
number of enemy prisoners 186
number of engine companies 68
number of engine cylinders 989
number of equal distances 270
number of equal intervals 905
number of equal particles 232
number of equal protection 63
number of equal rectangles 78
number of equal resistors 45
number of ergot alkaloids 44
number of error conditions 201
number of error correction 78
number of error responses 139
number of ethnic americans 61
number of ethnic conflicts 203
number of ethnic ukrainians 185
number of event sequences 50
number of extra dimensions 239
number of extra electrons 251
number of extra employees 46
number of extra operations 63
number of extra passengers 67
number of facial fractures 50
number of facts associated 72
number of facts available 199
number of facts collected 391
number of facts connected 220
number of facts contained 95
number of facts explained 51
number of facts necessary 106
number of facts presented 156
number of facts previously 65
number of false assertions 52
number of false detections 536
number of false doctrines 53
number of false hypotheses 118
number of false negatives 2619
number of false passports 47
number of false positives 9869
number of false rejections 153
number of false responses 120
number of false witnesses 415
number of fares collected 205
number of farming operations 58
number of farming societies 56
number of farms available 140
number of farms continued 132
number of farms continues 57
number of farms irrigated 42
number of farms mortgaged 168
number of farms scattered 41
number of farms throughout 90
number of fatal accidents 4492
number of fatal incidents 68
number of fatal industrial 135
number of fatal infections 87
number of fatal objections 50
number of feeding punctures 85
number of fetal anomalies 61
number of fetal movements 331
number of field artillery 125
number of field batteries 178
number of field exercises 45
number of field hospitals 74
number of field operations 179
number of field personnel 152
number of field situations 52
number of files associated 45
number of files available 230
number of files contained 95
number of files currently 136
number of files displayed 166
number of files processed 78
number of files specified 74
number of films available 290
number of films developed 48
number of films necessary 41
number of films processed 407
number of films submitted 42
number of final consumers 56
number of final particles 76
number of final syllables 43
number of fingers displayed 95
number of fingers presented 61
number of firms advertising 153
number of firms associated 60
number of firms available 106
number of firms concerned 56
number of firms contacted 56
number of firms continued 55
number of firms controlling 63
number of firms currently 92
number of firms disappearing 234
number of firms indicated 92
number of firms indicates 42
number of firms necessary 202
number of firms organized 46
number of firms permitted 53
number of firms specialize 134
number of firms specializing 239
number of firms throughout 119
number of firms undertaking 75
number of firms worldwide 57
number of first admissions 1033
number of first alternate 70
number of first amendment 390
number of first generation 586
number of first integrals 59
number of first neighbors 99
number of first offenders 317
number of fishing schooners 82
number of fixed frequency 47
number of fixed resistors 51
number of fixed responses 45
number of fixed telephone 164
number of flats available 64
number of flies attracted 58
number of flies collected 137
number of flint arrowheads 55
number of flint artifacts 91
number of flint fragments 75
number of fluid inclusions 57
number of fluid molecules 48
number of fluid particles 174
number of fonts available 296
number of fonts installed 85
number of foods available 100
number of force constants 776
number of forming operations 45
number of forms available 170
number of forms completed 94
number of forms contained 50
number of forms described 68
number of forms necessary 43
number of forms processed 95
number of forms submitted 72
number of forms throughout 73
number of fouls committed 123
number of fourth generation 51
number of fresh hypotheses 46
number of fresh specimens 63
number of front companies 76
number of fruit varieties 99
number of fully automated 144
number of fully automatic 64
number of fully completed 99
number of fully developed 1080
number of fully functional 84
number of fully qualified 1104
number of fully sequenced 53
number of funds available 141
number of fungal infections 202
