near nothing when considered 55
not been more appreciated 58
not been more celebrated 78
not been more completely 93
not been more consistent 77
not been more conversant 69
not been more cultivated 105
not been more definitely 82
not been more distinctly 56
not been more efficacious 87
not been more enthusiastic 80
not been more explicitly 48
not been more frequently 922
not been more improperly 42
not been more influenced 48
not been more influential 119
not been more interested 258
not been more particular 118
not been more persistent 43
not been more productive 154
not been more profitable 136
not been more pronounced 94
not been more remarkable 56
not been more responsive 41
not been more rigorously 41
not been more scrupulous 57
not been more solicitous 85
not been more substantial 49
not been more successful 4058
not been more supportive 90
not been more sympathetic 56
not been more unexpected 61
not been more vigorously 79
not been most diligently 48
not been most shamefully 56
not been much accustomed 1236
not been much acquainted 134
not been much appreciated 170
not been much competition 59
not been much considered 660
not been much conversant 349
not been much cultivated 717
not been much difference 224
not been much difficulty 112
not been much diminished 155
not been much disposition 49
not been much emphasized 283
not been much encouraged 150
not been much excitement 75
not been much experience 128
not been much frequented 265
not been much frightened 42
not been much influenced 325
not been much information 75
not been much interaction 43
not been much interested 1270
not been much interfered 78
not been much publicized 84
not been much recognized 64
not been much resistance 48
not been much scientific 47
not been much successful 96
not been much systematic 156
not been much understood 110
not been over scrupulous 67
not been paid sufficient 174
not been paying particular 46
not been paying sufficient 146
not been reading newspapers 41
not been seen clinically 47
not been seen heretofore 131
not been some recompense 70
not been such excitement 122
not been such snowstorms 43
not been their experience 81
not been there originally 61
not been there personally 56
not been those abominable 79
not been time sufficient 109
not been told beforehand 315
not been told explicitly 43
not been used adequately 115
not been used clinically 372
not been used explicitly 126
not been used frequently 790
not been used heretofore 218
not been very accessible 71
not been very accurately 438
not been very adequately 57
not been very aggressive 164
not been very appreciable 42
not been very articulate 53
not been very attractive 250
not been very completely 99
not been very conclusive 228
not been very consistent 438
not been very conversant 60
not been very creditable 69
not been very definitely 170
not been very dependable 125
not been very diplomatic 48
not been very dissimilar 44
not been very distinctly 83
not been very enlightening 98
not been very enthusiastic 689
not been very expeditious 41
not been very formidable 57
not been very frequently 330
not been very hospitable 162
not been very illuminating 127
not been very impressive 949
not been very industrious 46
not been very influential 348
not been very innovative 63
not been very interested 939
not been very judiciously 133
not been very neighborly 132
not been very optimistic 108
not been very particular 331
not been very persuasive 126
not been very productive 1126
not been very profitable 850
not been very profoundly 56
not been very pronounced 152
not been very prosperous 235
not been very remarkable 220
not been very respectful 72
not been very responsive 396
not been very rigorously 53
not been very scrupulous 161
not been very solicitous 245
not been very substantial 225
not been very successful 36762
not been very supportive 442
not been very sympathetic 358
not been very systematic 126
not been very vigorously 54
not been well acquainted 509
not been well advertised 78
not been well appreciated 183
not been well calculated 78
not been well considered 612
not been well controlled 1006
not been well correlated 142
not been well cultivated 84
not been well determined 768
not been well documented 5742
not been well elaborated 46
not been well elucidated 339
not been well explicated 49
not been well formulated 152
not been well identified 212
not been well instructed 184
not been well integrated 1510
not been well maintained 685
not been well publicized 256
not been well quantified 286
not been well recognized 394
not been well remembered 56
not been well translated 50
not been well understood 7870
not been your experience 149
not bind their principals 59
not bind their respective 51
not bind their successors 377
not born from experiment 47
not born from individual 57
not break away completely 196
not break away immediately 41
not break down chemically 94
not break down completely 623
not break down immediately 73
not break into oscillation 59
not break their friendship 47
not break their resistance 60
not break your confidence 79
not bringing into sufficient 62
not call such disposition 114
not call your ceremonies 43
not care what government 157
not care what information 64
not care what nationality 225
not care what particular 165
not cease from exploration 4207
not cease from philosophy 82
not cease their activities 224
not cease their complaints 52
not cease their resistance 60
not clear from historical 57
not clear what activities 45
not clear what advantages 111
not clear what assumptions 58
not clear what combination 44
not clear what conclusions 131
not clear what determines 289
not clear what difference 254
not clear what distinction 47
not clear what importance 88
not clear what information 244
not clear what mechanisms 320
not clear what particular 213
not clear what percentage 469
not clear what principles 75
not clear what procedures 42
not clear what properties 45
not clear what transpired 55
not come away completely 79
not come back completely 49
not come back downstairs 141
not come back immediately 304
not come down gracefully 52
not come down immediately 254
not come forth immediately 52
not come forth unfinished 42
not come from controlled 183
not come from experience 843
not come from government 947
not come from historical 46
not come from individual 415
not come from literature 69
not come from management 64
not come from observation 116
not come from particular 58
not come from philosophy 103
not come from politicians 75
not come from populations 96
not come from possessions 61
not come from privileged 225
not come from scientific 110
not come from scientists 54
not come from shakespeare 44
not come from systematic 43
not come from technology 112
not come from traditional 246
not come home immediately 190
not come into calculation 52
not come into circulation 235
not come into comparison 146
not come into competition 1987
not come into conjunction 54
not come into cultivation 58
not come into popularity 69
not come into prominence 1537
not come into sufficient 68
not come more frequently 80
not come over immediately 71
not come over integrally 77
not come true immediately 54
not come very distinctly 59
not come very frequently 110
not coming into competition 307
not curb their imagination 45
not curl less gracefully 108
not deny their importance 341
not deny their jewishness 45
not deny their obligations 40
not deny their usefulness 90
not deny these accusations 45
not deny these allegations 109
not deny these principles 63
not deny your experience 116
not deny your obligations 40
not deny your usefulness 53
not died down completely 67
not done from generosity 87
not done less dangerously 64
not done more frequently 68
not done much entertaining 128
not done very frequently 84
not done well financially 87
not draw clear conclusions 53
not draw firm conclusions 491
not draw just conclusions 277
not draw many conclusions 111
not draw much distinction 61
not draw such conclusions 136
not draw such inferences 55
not draw their conclusions 68
not draw their inspiration 213
not draw their sustenance 48
not draw these conclusions 300
not draw these inferences 52
not draw upon imagination 46
not draw wrong conclusions 85
not draw your conclusions 52
not even among yourselves 50
not even been acquainted 77
not even been adequately 158
not even been advertised 48
not even been approached 543
not even been calculated 49
not even been christened 53
not even been classified 81
not even been completely 181
not even been consciously 85
not even been considered 2357
not even been consistent 42
not even been definitely 79
not even been designated 46
not even been determined 148
not even been discovered 841
not even been documented 46
not even been formulated 320
not even been identified 571
not even been instructed 44
not even been interested 509
not even been introduced 1148
not even been maintained 53
not even been prosecuted 42
not even been prospected 52
not even been recognized 553
not even been registered 120
not even been successful 137
not even been sufficient 82
not even been translated 251
not even been understood 135
not even been undertaken 45
not even come downstairs 330
not even feel resentment 82
not even find consolation 45
not even find employment 56
not even find sufficient 60
not even gain admittance 47
not even give information 45
not even have approached 64
not even have confidence 49
not even have considered 1494
not even have diplomatic 332
not even have discovered 105
not even have experience 53
not even have facilities 73
not even have formulated 50
not even have identified 83
not even have individual 61
not even have information 104
not even have originated 48
not even have recognized 592
not even have registered 107
not even have remembered 332
not even have sufficient 702
not even have telephones 184
not even have understood 1654
not even keep statistics 58
not even know accurately 73
not even know beforehand 60
not even know consciously 44
not even know definitely 76
not even know personally 192
not even like basketball 59
not even look interested 147
not even lord palmerston 85
not even made acquainted 52
not even make suggestions 55
not even more pronounced 170
not even more remarkable 57
not even more successful 55
not even much interested 391
not even need binoculars 52
not even play basketball 108
not even seem interested 946
not even sell newspapers 48
not even speak coherently 73
not even speak portuguese 177
not even such relatively 42
not even take cognizance 126
not even talk coherently 41
not even think coherently 91
not even those contraries 41
not even those substances 43
not even very attractive 52
not even very distinctly 41
not even very interested 233
not even very successful 46
not even well acquainted 65
not even well understood 245
not even when confronted 46
not even when mithridates 67
not even worth examination 97
not even your grandfather 41
not even your grandmother 68
not even your penetration 53
not ever have considered 48
not face much competition 181
not face much difficulty 201
not face much resistance 60
not face such competition 70
not fade away completely 130
not fall down completely 42
not fall down immediately 54
not fall into categories 235
not fall into convenient 69
not fall into expressions 44
not fall into misfortune 43
not fall into traditional 118
not fall into unfriendly 127
not fare well financially 71
not feel full confidence 198
not feel good physically 80
not feel great confidence 75
not feel like contributing 70
not feel like entertaining 400
not feel like foreigners 62
not feel like interrupting 99
not feel like punishment 40
not feel like surrendering 42
not feel like volunteering 82
not feel more confidence 51
not feel much compunction 49
not feel much confidence 540
not feel much difference 117
not feel much difficulty 150
not feel much discomfort 53
not feel much encouraged 112
not feel much inclination 141
not feel much interested 209
not feel much reluctance 112
not feel some indignation 48
not feel some resentment 42
not feel such confidence 76
not feel their continuity 54
not feel their dependence 47
not feel their dependency 82
not feel their importance 48
not feel very attractive 71
not feel very charitable 45
not feel very enthusiastic 310
not feel very frightened 129
not feel very interested 116
not feel very optimistic 239
not feel very successful 104
not feel very sympathetic 176
not feel very triumphant 40
not feel well physically 211
not feel were appropriate 53
not felt some resentment 67
not find from experience 61
not find full acceptance 58
not find full employment 147
not find great difficulty 172
not find jobs immediately 49
not find many references 150
not find many supporters 271
not find many volunteers 48
not find more appropriate 50
not find more information 44
not find more profitable 51
not find much acceptance 161
not find much application 212
not find much consolation 209
not find much difference 1238
not find much difficulty 2198
not find much excitement 41
not find much information 381
not find much inspiration 86
not find much resistance 77
not find other employment 523
not find paid employment 97
not find ready acceptance 675
not find ready employment 104
not find some consolation 46
not find some difficulty 89
not find some employment 44
not find some information 73
not find some suggestive 66
not find such activities 52
not find such difficulty 41
not find such employment 63
not find such expressions 44
not find such information 111
not find such statements 66
not find their appropriate 118
not find their destination 73
not find their equivalent 104
not find their explanation 128
not find their inspiration 51
not find their particular 54
not find their risibility 67
not find their signatures 40
not find their usefulness 47
not find these activities 51
not find these particular 88
not find these principles 54
not find these statements 51
not find very attractive 65
not find wage employment 52
not find wide acceptance 405
not find wide application 294
not find work immediately 97
not find your confidence 71
not find your duplicates 56
not find your particular 82
not find your reservation 41
not flow from experience 181
not free from affectation 412
not free from attachment 130
not free from bitterness 220
not free from coarseness 92
not free from competition 88
not free from complaints 48
not free from complexity 40
not free from complicity 52
not free from conceptual 66
not free from convulsions 47
not free from corruptions 48
not free from criticisms 106
not free from difficulty 4877
not free from discomfort 49
not free from distortions 42
not free from excitement 113
not free from government 145
not free from harassment 93
not free from hereditary 44
not free from historical 70
not free from ideological 126
not free from impurities 140
not free from inaccuracy 79
not free from influences 70
not free from limitations 322
not free from mannerisms 44
not free from mechanical 40
not free from melancholy 69
not free from molestation 88
not free from negligence 90
not free from perplexity 66
not free from persecution 144
not free from prejudices 252
not free from resentment 53
not free from rhetorical 45
not free from sensuality 59
not free from shortcomings 325
not free from solicitude 145
not free from subjective 109
not free from temptations 87
not from here originally 80
not from mere conceptions 68
not from mere conjecture 58
not from mere observation 41
not from mere ostentation 53
not from mere politeness 58
not from mere wantonness 56
not from past experience 41
not from pure kindliness 44
not from some particular 105
not from their application 91
not from their difference 42
not from their experience 76
not from their forefathers 104
not from their historical 43
not from their importance 49
not from their individual 262
not from their membership 44
not from their particular 51
not from their proclaimed 163
not from their respective 54
not from these principles 201
not from those statements 42
not from what principles 92
not from your benefactor 75
not from your utterances 163
not gain from observation 151
not gain full acceptance 114
not gain full membership 50
not gain full recognition 87
not gain great popularity 80
not gain more information 66
not gain much acceptance 162
not gain much assistance 50
not gain much distinction 40
not gain much experience 49
not gain much importance 86
not gain much information 367
not gain much popularity 304
not gain much prominence 59
not gain much recognition 107
not gain ready acceptance 87
not gain their confidence 142
not gain their livelihood 71
not gain their objectives 66
not gain wide acceptance 1233
not gain wide circulation 58
not gain wide popularity 127
not gain wide recognition 109
not give away information 195
not give clear guidelines 68
not give clear indications 132
not give clear information 106
not give full employment 343
not give full information 393
not give full recognition 222
not give full references 45
not give good information 54
not give good predictions 83
not give great confidence 46
not give great importance 76
not give many interviews 87
not give more importance 70
not give more information 603
not give much assistance 253
not give much confidence 135
not give much consolation 43
not give much difficulty 55
not give much employment 70
not give much explanation 85
not give much importance 1365
not give much information 2884
not give much prominence 123
not give much recognition 45
not give over resistance 68
not give page references 105
not give rise immediately 87
not give some explanation 40
not give some information 40
not give such assistance 45
not give such assurances 112
not give such guarantees 62
not give such information 976
not give such instruction 48
not give their approbation 75
not give their assistance 78
not give their confidence 117
not give their regulative 48
not give their respective 43
not give these assurances 41
not give these curiosities 77
not give those statements 43
not give true information 57
not give your confidence 54
not give your excellency 93
not giving away information 50
not giving full information 48
not giving many invitations 100
not giving more information 40
not giving much importance 68
not giving much information 46
not glean much information 69
not gold been discovered 53
not gone away completely 184
not gone into bankruptcy 84
not gone into liquidation 114
not grow from persistent 107
not grow more articulate 56
not grow very vigorously 44
not have bathing facilities 52
not have been abnormally 100
not have been absolutely 2139
not have been abstracted 79
not have been abundantly 119
not have been acceptable 5775
not have been accessible 1147
not have been accidental 7360
not have been accompanying 60
not have been accredited 63
not have been accurately 931
not have been accustomed 420
not have been achievable 313
not have been acquainted 2145
not have been acquiesced 73
not have been actualized 125
not have been adequately 3597
not have been admissible 1838
not have been advertised 103
not have been affordable 113
not have been aggravated 183
not have been aggressive 106
not have been ameliorated 65
not have been answerable 417
not have been anticipating 82
not have been apologetic 46
not have been applicable 1455
not have been apportioned 94
not have been appreciable 199
not have been appreciably 633
not have been appreciated 2255
not have been approached 582
not have been appropriate 5908
not have been arbitrated 48
not have been assessable 128
not have been astonished 3624
not have been attainable 960
not have been attractive 830
not have been attributed 905
not have been behindhand 103
not have been believable 133
not have been bewildered 53
not have been blameworthy 83
not have been blindsided 43
not have been burdensome 134
not have been calculated 2065
not have been calibrated 41
not have been candidates 471
not have been captivated 67
not have been celebrated 1112
not have been charitable 71
not have been chemically 84
not have been chivalrous 44
not have been christened 70
not have been chronicled 80
not have been circulated 279
not have been classified 1011
not have been clinically 179
not have been coincident 132
not have been communists 60
not have been comparable 685
not have been compatible 1009
not have been complained 56
not have been completely 8551
not have been compounded 84
not have been compressed 106
not have been compulsory 117
not have been conclusive 685
not have been conditioned 269
not have been configured 75
not have been confounded 178
not have been confronted 443
not have been consciously 1992
not have been consensual 50
not have been considered 23268
not have been consistent 2299
not have been constantly 189
not have been contiguous 61
not have been continuous 662
not have been contracted 659
not have been contributing 69
not have been controlled 976
not have been convenient 961
not have been conversant 305
not have been convincingly 45
not have been correlated 105
not have been creditable 154
not have been criminally 72
not have been critically 95
not have been criticized 291
not have been cultivated 809
not have been culturally 99
not have been cumulative 50
not have been deciphered 85
not have been decisively 117
not have been decomposed 62
not have been deductible 483
not have been defamatory 66
not have been defensible 74
not have been definitely 285
not have been definitive 87
not have been deliberate 841
not have been delightful 88
not have been democratic 156
not have been demolished 150
not have been dependable 45
not have been depreciated 86
not have been derogatory 71
not have been desecrated 42
not have been designated 496
not have been detectable 445
not have been determined 2660
not have been devastated 76
not have been diminished 945
not have been diplomatic 121
not have been disallowed 182
not have been disastrous 629
not have been discharged 1445
not have been discounted 138
not have been discouraging 45
not have been discoursed 54
not have been discovered 13866
not have been disfigured 79
not have been dishonored 50
not have been dismantled 81
not have been dispatched 229
not have been disquieted 54
not have been disruptive 47
not have been dissimilar 317
not have been dissipated 209
not have been distinctly 351
not have been distracted 246
not have been distressed 453
not have been distrusted 93
not have been documented 302
not have been duplicated 682
not have been eavesdropping 126
not have been economical 345
not have been efficacious 127
not have been elaborated 203
not have been eliminated 1114
not have been elucidated 93
not have been embarrassing 172
not have been embittered 61
not have been emboldened 68
not have been emotionally 162
not have been emphasized 308
not have been encouraged 1475
not have been encumbered 135
not have been enforceable 500
not have been entertaining 123
not have been enthusiastic 541
not have been enumerated 217
not have been equivalent 332
not have been eradicated 272
not have been essentially 892
not have been eventually 68
not have been everywhere 178
not have been exaggerating 365
not have been exceptional 466
not have been exhaustive 193
not have been exhilarating 40
not have been exorbitant 64
not have been experiencing 128
not have been explicitly 1114
not have been externally 67
not have been extinguished 529
not have been extirpated 56
not have been extradited 124
not have been extricated 68
not have been fabricated 460
not have been fascinated 130
not have been fashionable 103
not have been fertilized 131
not have been financially 450
not have been flourished 41
not have been foreclosed 366
not have been foreseeable 452
not have been forewarned 73
not have been formalized 126
not have been formidable 177
not have been formulated 1654
not have been fortuitous 446
not have been fraudulent 143
not have been frequented 41
not have been frequently 191
not have been friendlier 1049
not have been frightened 2575
not have been frustrated 274
not have been generosity 43
not have been gratuitous 46
not have been groundless 103
not have been guaranteed 381
not have been habitually 65
not have been heartbroken 46
not have been heightened 113
not have been hereditary 95
not have been heretofore 310
not have been historical 120
not have been homogeneous 126
not have been homosexual 94
not have been hoodwinked 45
not have been hopelessly 84
not have been horizontal 41
not have been hospitable 89
not have been hypnotized 52
not have been identified 4444
not have been illiterate 175
not have been imaginable 483
not have been imagination 81
not have been immediately 2758
not have been impeccable 66
not have been imperative 58
not have been implicated 385
not have been impossible 4570
not have been impossibly 45
not have been impressive 360
not have been imprisoned 448
not have been improbable 301
not have been improperly 96
not have been improvised 127
not have been inaccurate 109
not have been inadequate 106
not have been incidental 100
not have been incongruous 298
not have been incredible 48
not have been inculcated 40
not have been indicative 123
not have been indictable 53
not have been indigenous 577
not have been indiscreet 85
not have been indisposed 155
not have been inevitable 759
not have been infallible 144
not have been infinitely 307
not have been influenced 5575
not have been influential 212
not have been informally 42
not have been infrequent 142
not have been inherently 188
not have been initialized 359
not have been innocently 48
not have been innovative 43
not have been inoculated 42
not have been insensible 965
not have been instigated 257
not have been instituted 933
not have been instructed 555
not have been integrated 600
not have been intentional 1484
not have been interested 12278
not have been interfered 464
not have been intimately 88
not have been introduced 7678
not have been irrelevant 253
not have been jeopardized 143
not have been judiciously 42
not have been justifiable 904
not have been legislated 54
not have been legitimate 437
not have been liquidated 124
not have been maintained 7336
not have been maneuvered 42
not have been manifested 623
not have been marketable 213
not have been meritorious 157
not have been militarily 55
not have been miraculous 120
not have been misapplied 83
not have been multiplied 52
not have been needlessly 116
not have been negligence 57
not have been negligible 541
not have been obligatory 247
not have been observable 158
not have been obstructed 143
not have been obtainable 835
not have been omnipotent 42
not have been omniscient 114
not have been operational 117
not have been oppressive 162
not have been optimistic 180
not have been ordinarily 83
not have been originally 2926
not have been originated 485
not have been ornamental 79
not have been overhauled 46
not have been overlooked 3055
not have been overridden 103
not have been overstated 65
not have been overturned 210
not have been overvalued 50
not have been overwhelming 505
not have been overworked 40
not have been paralleled 193
not have been particular 223
not have been partitioned 184
not have been patentable 242
not have been penetrated 166
not have been persecuted 275
not have been personally 1445
not have been persuasive 232
not have been phosphorus 324
not have been physically 982
not have been pleasurable 53
not have been positively 200
not have been postulated 56
not have been predicated 330
not have been preferable 947
not have been prejudiced 934
not have been prejudicial 323
not have been preoccupied 44
not have been prescribed 454
not have been privileged 361
not have been proclaimed 784
not have been procurable 106
not have been productive 1007
not have been proficient 48
not have been profitable 1705
not have been profitably 313
not have been profitless 64
not have been profoundly 144
not have been programmed 141
not have been prohibited 460
not have been pronounced 1130
not have been propagated 337
not have been prophesied 54
not have been propounded 138
not have been proscribed 55
not have been prosecuted 1544
not have been prosperous 77
not have been protracted 263
not have been provisioned 70
not have been publicized 104
not have been punishable 291
not have been quantified 54
not have been reappointed 68
not have been reassembled 42
not have been recaptured 58
not have been recognized 7160
not have been reconciled 565
not have been reflective 50
not have been registered 1565
not have been reimbursed 160
not have been reinforced 322
not have been reinstated 138
not have been relatively 122
not have been religiously 57
not have been remarkable 961
not have been remarkably 179
not have been remembered 1028
not have been reorganized 82
not have been replicated 175
not have been reproached 162
not have been reproduced 562
not have been respectful 174
not have been responsive 114
not have been restrained 688
not have been restricted 1166
not have been reversible 56
not have been ridiculous 142
not have been rightfully 59
not have been rigorously 134
not have been sacrificed 1004
not have been salvageable 40
not have been sanctified 85
not have been scandalous 55
not have been scientific 185
not have been scrupulous 111
not have been sculptured 130
not have been segregated 69
not have been separately 213
not have been serviceable 183
not have been shakespeare 441
not have been simplified 50
not have been solemnized 46
not have been solicitous 59
not have been solidified 42
not have been spontaneous 279
not have been squandered 143
not have been stabilized 91
not have been sterilized 94
not have been stimulated 490
not have been stipulated 248
not have been straighter 49
not have been strengthened 351
not have been structured 141
not have been subdivided 73
not have been subjugated 42
not have been subscribed 431
not have been substantial 487
not have been subtracted 92
not have been successful 10691
not have been successive 75
not have been sufficient 23441
not have been suffocated 40
not have been superseded 237
not have been supervised 61
not have been supplanted 133
not have been supportive 114
not have been suppressed 1109
not have been surmounted 252
not have been surrounded 252
not have been sympathetic 634
not have been synonymous 117
not have been synthesized 117
not have been systematic 91
not have been tantamount 45
not have been terminated 815
not have been therapeutic 52
not have been theretofore 202
not have been traditional 82
not have been transacted 154
not have been transfused 43
not have been translated 1311
not have been transmuted 49
not have been triumphant 40
not have been trustworthy 121
not have been ultimately 153
not have been unaffected 527
not have been unattended 136
not have been unclenched 61
not have been unconscious 858
not have been undermined 228
not have been understood 15319
not have been undertaken 14111
not have been undeserved 76
not have been unemployed 181
not have been unexpected 2009
not have been unforeseen 137
not have been unfriendly 60
not have been unfruitful 43
not have been uninformed 183
not have been unintended 88
not have been unobserved 194
not have been unprepared 197
not have been unrealistic 76
not have been unsuitable 94
not have been unthinkable 178
not have been vaccinated 165
not have been vanquished 174
not have been ventilated 40
not have been verbalized 78
not have been victimized 129
not have been vindicated 166
not have been visualized 174
not have been vouchsafed 211
not have been vulnerable 311
not have clear boundaries 620
not have clear conceptions 70
not have clear definitions 86
not have clear guidelines 180
not have clear information 118
not have clear objectives 219
not have clear perceptions 41
not have club facilities 48
not have come downstairs 117
not have come immediately 85
not have come originally 55
not have come personally 52
not have dealt adequately 52
not have deep convictions 60
not have deep historical 57
not have died immediately 64
not have duly considered 75
not have duly discharged 47
not have even approached 69
not have even considered 2961
not have even elementary 41
not have even recognized 254
not have even registered 128
not have even remembered 131
not have even sufficient 54
not have even understood 369
not have ever considered 155
not have felt completely 97
not have felt encouraged 43
not have felt interested 47
not have felt personally 40
not have firm boundaries 71
not have firm convictions 51
not have firm foundations 50
not have free enterprise 101
not have free government 550
not have free immigration 82
not have from friendship 120
not have full confidence 1250
not have full diplomatic 182
not have full employment 477
not have full information 1406
not have full membership 118
not have gone completely 75
not have gone downstairs 173
not have gone unanswered 40
not have gone undetected 230
not have gone unmentioned 93
not have gone unobserved 105
not have gone unpunished 252
not have gone unremarked 167
not have gone unrewarded 91
not have good boundaries 106
not have good circulation 41
not have good connections 106
not have good facilities 80
not have good governance 60
not have good government 451
not have good historical 44
not have good information 862
not have good management 109
not have good mechanical 52
not have good predictive 65
not have good properties 45
not have good references 41
not have good reputations 75
not have good resistance 79
not have good statistics 100
not have good ventilation 62
not have great advantages 51
not have great confidence 600
not have great difficulty 808
not have great experience 75
not have great importance 294
not have half astonished 43
not have hard boundaries 47
not have healing properties 78
not have high aspirations 150
not have high confidence 158
not have high educational 121
not have high predictive 63
not have high reliability 153
not have high resistance 47
not have high visibility 121
not have iron deficiency 92
not have just disappeared 531
not have left sufficient 99
not have made application 69
not have made concessions 52
not have made persistent 45
not have made proselytes 163
not have made statements 51
not have made sufficient 175
not have many activities 58
not have many advantages 127
not have many amusements 59
not have many attractions 55
not have many boyfriends 65
not have many casualties 90
not have many complaints 142
not have many connections 93
not have many facilities 65
not have many industries 50
not have many possessions 321
not have many privileges 54
not have many properties 49
not have many references 57
not have many successful 50
not have many suggestions 48
not have many supporters 268
not have more accurately 252
not have more completely 480
not have more confidence 185
not have more difficulty 84
not have more distinctly 109
not have more experience 75
not have more information 490
not have more privileges 51
not have much application 278
not have much appreciation 234
not have much assistance 56
not have much atmosphere 64
not have much attachment 77
not have much background 419
not have much capability 62
not have much circulation 72
not have much commitment 49
not have much competition 759
not have much compunction 48
not have much confidence 6928
not have much difference 168
not have much difficulty 7406
not have much discipline 69
not have much disposable 133
not have much educational 52
not have much employment 57
not have much excitement 98
not have much expectation 166
not have much experience 10021
not have much familiarity 150
not have much fellowship 43
not have much historical 148
not have much imagination 797
not have much importance 973
not have much inclination 126
not have much individual 66
not have much influenced 44
not have much information 4098
not have much interaction 925
not have much investment 82
not have much legitimacy 40
not have much literature 56
not have much mechanical 57
not have much nutritional 70
not have much operational 57
not have much popularity 52
not have much predictive 223
not have much preparation 48
not have much resistance 192
not have much scientific 160
not have much similarity 56
not have much structural 42
not have much supervision 45
not have much systematic 55
not have much technology 57
not have much visibility 84
not have name recognition 62
not have other activities 54
not have other advantages 41
not have other employment 123
not have other information 210
not have other obligations 72
not have other properties 77
not have other sentiments 42
not have paid employment 283
not have paid particular 102
not have paid sufficient 182
not have past experience 92
not have prior experience 611
not have prior information 103
not have root privileges 116
not have some advantages 141
not have some application 71
not have some background 62
not have some confidence 54
not have some difficulty 78
not have some experience 169
not have some familiarity 70
not have some importance 73
not have some information 129
not have some legitimate 53
not have some particular 219
not have some substantial 41
not have such advantages 263
not have such agreements 74
not have such aspirations 99
not have such assistance 89
not have such associations 60
not have such attributes 65
not have such background 40
not have such capability 94
not have such capacities 42
not have such characters 66
not have such committees 48
not have such competence 54
