nagging her husband about 64
nearly one hundred acres 766
nearly one hundred black 90
nearly one hundred books 336
nearly one hundred cases 349
nearly one hundred fifty 938
nearly one hundred films 59
nearly one hundred forty 112
nearly one hundred girls 66
nearly one hundred goats 59
nearly one hundred hours 139
nearly one hundred human 85
nearly one hundred items 53
nearly one hundred kinds 70
nearly one hundred large 219
nearly one hundred lines 150
nearly one hundred lives 237
nearly one hundred local 88
nearly one hundred major 52
nearly one hundred miles 6957
nearly one hundred names 141
nearly one hundred others 171
nearly one hundred pages 1407
nearly one hundred peers 42
nearly one hundred people 1041
nearly one hundred plays 176
nearly one hundred rooms 52
nearly one hundred ships 139
nearly one hundred short 50
nearly one hundred sixty 75
nearly one hundred small 121
nearly one hundred souls 128
nearly one hundred steps 44
nearly one hundred stone 96
nearly one hundred strong 127
nearly one hundred thirty 83
nearly one hundred times 1342
nearly one hundred towns 112
nearly one hundred votes 112
nearly one hundred white 51
nearly one hundred women 278
nearly one hundred words 82
nearly one hundred works 104
nearly one hundred yards 1083
nearly one thousand acres 502
nearly one thousand black 52
nearly one thousand books 58
nearly one thousand cases 119
nearly one thousand eight 123
nearly one thousand fruit 44
nearly one thousand items 50
nearly one thousand large 231
nearly one thousand lines 99
nearly one thousand lives 40
nearly one thousand miles 2643
nearly one thousand pages 762
nearly one thousand people 833
nearly one thousand seven 52
nearly one thousand ships 60
nearly one thousand souls 186
nearly one thousand stand 73
nearly one thousand strong 176
nearly one thousand times 504
nearly one thousand votes 58
nearly one thousand women 154
nearly one thousand words 99
nearly one thousand yards 157
nearly six decades after 149
nearly six decades later 160
nearly six decades since 102
nearly six hundred acres 276
nearly six hundred books 56
nearly six hundred cases 52
nearly six hundred items 44
nearly six hundred lines 158
nearly six hundred miles 2517
nearly six hundred pages 1662
nearly six hundred people 350
nearly six hundred ships 71
nearly six hundred souls 48
nearly six hundred strong 53
nearly six hundred tanks 47
nearly six hundred times 132
nearly six hundred women 48
nearly six hundred yards 309
nearly six thousand acres 222
nearly six thousand cases 41
nearly six thousand lines 62
nearly six thousand miles 699
nearly six thousand pages 79
nearly six thousand people 367
nearly six thousand souls 56
nearly six thousand strong 92
nearly six thousand votes 51
nearly six thousand words 59
nearly six trillion miles 128
nearly ten minutes after 151
nearly ten minutes later 120
nearly ten minutes longer 54
nearly ten minutes until 49
nearly ten minutes while 61
nearly ten thousand acres 376
nearly ten thousand armed 66
nearly ten thousand books 67
nearly ten thousand items 51
nearly ten thousand lines 179
nearly ten thousand miles 621
nearly ten thousand pages 81
nearly ten thousand people 946
nearly ten thousand souls 158
nearly ten thousand strong 263
nearly ten thousand times 139
nearly ten thousand votes 104
nearly ten thousand women 77
nearly ten thousand words 127
nearly two decades after 3800
nearly two decades apart 57
nearly two decades later 7388
nearly two decades longer 124
nearly two decades older 81
nearly two decades since 1225
nearly two decades under 105
nearly two decades until 281
nearly two decades which 45
nearly two decades while 54
nearly two decades working 51
nearly two decades would 73
nearly two hundred acres 708
nearly two hundred armed 118
nearly two hundred black 45
nearly two hundred boats 93
nearly two hundred books 313
nearly two hundred brace 71
nearly two hundred canoes 91
nearly two hundred cases 290
nearly two hundred fifty 464
nearly two hundred films 55
nearly two hundred firms 50
nearly two hundred girls 72
nearly two hundred hands 82
nearly two hundred hours 72
nearly two hundred human 131
nearly two hundred indian 109
nearly two hundred items 101
nearly two hundred kinds 61
nearly two hundred large 355
nearly two hundred lines 490
nearly two hundred lives 172
nearly two hundred local 103
nearly two hundred miles 12239
nearly two hundred names 144
nearly two hundred others 208
nearly two hundred paces 44
nearly two hundred pages 2037
nearly two hundred pairs 72
nearly two hundred people 1669
nearly two hundred pipes 40
nearly two hundred plays 127
nearly two hundred rooms 47
nearly two hundred sheep 61
nearly two hundred ships 296
nearly two hundred short 89
nearly two hundred small 87
nearly two hundred souls 228
nearly two hundred state 41
nearly two hundred steps 67
nearly two hundred strong 201
nearly two hundred times 671
nearly two hundred towns 85
nearly two hundred trees 51
nearly two hundred votes 109
nearly two hundred white 80
nearly two hundred women 340
nearly two hundred words 122
nearly two hundred works 187
nearly two hundred yards 2028
nearly two minutes after 55
nearly two thousand acres 773
nearly two thousand armed 95
nearly two thousand black 45
nearly two thousand books 135
nearly two thousand cases 140
nearly two thousand eight 159
nearly two thousand girls 44
nearly two thousand horse 106
nearly two thousand hours 48
nearly two thousand items 66
nearly two thousand lines 152
nearly two thousand lives 80
nearly two thousand local 46
nearly two thousand miles 6704
nearly two thousand names 82
nearly two thousand others 75
nearly two thousand pages 521
nearly two thousand pairs 99
nearly two thousand people 1779
nearly two thousand seven 93
nearly two thousand souls 311
nearly two thousand strong 196
nearly two thousand times 669
nearly two thousand votes 78
nearly two thousand white 42
nearly two thousand women 164
nearly two thousand words 242
nearly two thousand working 174
nearly two thousand works 55
nearly two thousand yards 153
neatly and durably bound 69
neatly and solidly built 48
neatly and strongly bound 708
neatly and strongly built 89
necks with twisted straw 50
needs and achieve goals 90
needs and achieving goals 47
needs and beliefs about 112
needs and comfort level 196
needs and company goals 42
needs and company needs 49
needs and current level 58
needs and demands arising 138
needs and demands change 220
needs and demands could 108
needs and demands rather 125
needs and demands which 733
needs and demands within 189
needs and demands would 189
needs and desires about 129
needs and desires above 266
needs and desires arise 94
needs and desires aside 44
needs and desires change 716
needs and desires could 327
needs and desires first 282
needs and desires known 580
needs and desires might 232
needs and desires often 163
needs and desires rather 803
needs and desires which 2562
needs and desires while 431
needs and desires within 757
needs and desires would 536
needs and develop plans 181
needs and emotions which 245
needs and factors which 42
needs and foreign trade 48
needs and limited social 125
needs and motives which 240
needs and national goals 176
needs and national needs 43
needs and operating costs 89
needs and passions which 49
needs and private wants 103
needs and problem solving 178
needs and program goals 99
needs and promote social 177
needs and provide lasting 48
needs and provide value 43
needs are largely unmet 44
needs are rapidly changing 97
needs are usually based 50
needs for capital funds 319
needs for capital goods 312
needs for certain goods 52
needs for certain kinds 452
needs for certain types 415
needs for details write 50
needs for foreign goods 103
needs for lifelong learning 135
needs for material goods 260
needs for maximum growth 47
needs for optimal growth 228
needs for optimum growth 147
needs for potable water 120
needs for problem solving 102
needs for reliable solid 136
needs for several months 280
needs for several weeks 154
needs for skilled labor 254
needs for storage space 107
needs not express anything 84
needy and deserving people 82
needy and deserving white 91
needy and deserving women 59
needy and suffering human 89
needy and suffering people 88
negro and mulatto girls 44
negro and mulatto women 80
negro and negroid races 90
nerve and anterior tibial 373
nerve and cochlear nerve 71
nerve and courage which 121
nerve and destroy brain 80
nerve and mustard gases 85
nerve and pigment cells 84
nerve and retinal blood 73
nerve and sensory cells 63
nerve and sensory nerve 43
nerve and superior ulnar 103
nerve and vessels enter 183
nerve and vessels which 116
nerve long thoracic nerve 389
nesting and migrating birds 134
nests and hovered round 53
nests are usually built 559
nests are usually found 226
never any century since 52
never any concern about 68
never any dispute about 162
never any mistake about 247
never any mystery about 117
never any problem about 234
never any problem finding 64
never any problem getting 63
never any question about 4147
never any question after 45
never any question where 136
never any question which 92
never any secrecy about 47
never any trouble about 442
never any trouble finding 50
never any trouble getting 73
never being trusted again 268
never bring himself again 77
never can achieve anything 44
never can forgive yours 43
never can observe anything 1502
never did produce anything 52
never does dispute about 111
never fit together again 41
never get excited about 480
never get married again 2004
never get married until 78
never get started again 262
never get together again 269
never got excited about 613
never got married again 264
never got married either 40
never got married until 67
never got started again 52
never got together again 252
never had leisure since 91
never had scarlet fever 226
never had trouble finding 563
never had trouble getting 600
never had trouble keeping 85
never had trouble meeting 98
never had trouble talking 144
never had typhoid fever 234
never had worried about 48
never had written anything 78
never has existed apart 41
never has existed since 80
never has trouble getting 42
never has written anything 42
never hear persons wishing 48
never hit anybody about 182
never let anybody lodge 68
never let anybody touch 378
never let himself dwell 65
never let matters stand 60
never man preached since 147
never met anybody quite 230
never met anybody really 57
never met anybody whose 43
never met together again 46
never own himself either 201
never pay capital gains 49
never put himself above 62
never put himself first 43
never put himself under 88
never put together again 166
never ran against anything 40
never read printed words 42
never read stories about 70
never saw america again 55
never saw charles again 61
never saw charlie again 49
never saw germany again 49
never saw himself naked 52
never saw hopkins again 78
never saw ireland again 74
never saw johnson really 88
never saw shelley tired 48
never saw stronger marks 72
never saw virginia again 54
never say everything about 47
never say exactly where 72
never see america again 206
never see anybody again 63
never see charles again 51
never see chicago again 58
never see freedom again 181
never see germany again 98
never see ireland again 116
never see richard again 57
never see seventy again 187
never set himself above 62
never too certain about 42
never too thrilled about 41
never too worried about 46
never two summers alike 151
never use vinegar again 46
never using general names 52
never was himself again 132
never was plainer proof 46
never was present where 46
never was present within 49
never was rumpled until 56
never yet written anything 90
newer and broader sense 73
newer and fresher sects 58
newer and rapidly growing 82
newer and smaller firms 219
niche and realized niche 61
niche for herself within 57
niche for himself within 134
niece and adopted child 99
niece and imposes penal 44
night air smelled sweet 49
night and adverse weather 249
night and comparing lists 72
night and crawled under 46
night and dropped bombs 58
night and finally found 42
night and following morning 464
night and hovered about 99
night and perhaps longer 45
night and pleasant dreams 1454
night and prevent sleep 47
night and provide extra 257
night and prowled about 45
night and scolded above 48
night and several hours 74
night and several times 188
night and shortly after 78
night and silence where 44
night and slavery which 54
night and started again 72
night and started talking 73
night and started thinking 40
night and started walking 149
night and thursday morning 555
night and thursday night 327
night and towards morning 347
night and tuesday morning 851
night and tuesday night 296
night and weekend calls 254
night and weekend hours 530
night and weekend working 85
night and wondering where 44
night and worried about 130
night and worries about 45
night are exactly equal 62
night for several hours 368
night for several miles 54
night for several months 865
night for several weeks 1753
night had brought about 50
night had elapsed since 55
night had gathered round 152
night her husband would 113
night his illness first 53
night she bustled about 101
night she worried about 43
night sky emission lines 199
night ten thousand shine 261
night that becomes awful 43
night that quickly after 100
night they gathered round 41
night they hovered round 103
night they huddled under 40
night this turkish fleet 49
night this western world 94
night was chiefly spent 45
night was rapidly closing 63
night was rapidly falling 99
night was totally black 63
night was usually spent 46
night was utterly black 72
night was utterly still 112
night with painted faces 94
night with torches burning 52
noble and ancient house 304
noble and ancient kingdom 43
noble and ancient stock 41
noble and ancient title 41
noble and decided stand 41
noble and devoted mother 62
noble and devoted woman 61
noble and devoted women 102
noble and elegant dancing 60
noble and exalted human 50
noble and exalted minds 62
noble and faithful souls 53
noble and gallant deeds 45
noble and gallant horse 80
noble and gallant works 59
noble and genteel blood 49
noble and glorious cause 54
noble and glorious deeds 65
noble and gracious liege 92
noble and gracious sight 60
noble and ignoble alike 119
noble and ignoble blood 77
noble and ignoble deeds 52
noble and ignoble forms 56
noble and ingenuous appeal 73
noble and ingenuous minds 44
noble and inspiring words 84
noble and liberal minds 91
noble and musical pages 46
noble and natural style 68
noble and official class 106
noble and pathetic scene 99
noble and pathetic voice 58
noble and peaceful while 42
noble and pleasant piece 88
noble and pleasant walks 40
noble and poetical image 73
noble and refined feeling 53
noble and refined taste 41
noble and refined women 41
noble and saintly souls 48
noble and saintly woman 48
noble and stately grace 110
noble and sublime which 43
noble and warlike monks 43
noble who strives after 57
noddy was brought round 73
nodes and decision nodes 54
nodes and distant sites 371
nodes and element nodes 65
nodes and labeled edges 64
nodes and labeled links 63
nodes and produce large 71
nodes are located close 40
nodes are located under 49
nodes are located within 133
nodes are usually found 121
nodes are usually small 95
nodes that receive lymph 89
noise and circuit noise 50
noise and clatter which 59
noise and current noise 117
noise and dreadful blaze 50
noise and exhaust fumes 462
noise and exhaust gases 53
noise and flicker noise 215
noise and impulse noise 134
noise and johnson noise 198
noise and musical sound 266
noise and process noise 55
noise and squalor about 47
noise and tobacco smoke 123
noise and traffic noise 65
noise for several hours 85
noise than shallow fords 64
noisy and crowded place 46
noisy and excited crowd 80
noisy and threatening while 43
noisy men loitering under 45
nooks and corners about 161
nooks and corners where 823
nooks and corners which 474
norms and beliefs about 431
norms and beliefs which 194
norms and beliefs within 49
norms and criteria which 81
norms and customs which 171
norms for behavior which 60
norms for behavior within 49
norms that develop within 69
norms that operate within 71
norms that prevail within 43
noses and pointed chins 81
noted and written about 98
noted for certain kinds 44
noted for producing large 47
noted for several cheats 141
noted for several hours 51
noted for several months 93
noted for several weeks 81
noted for superior grace 87
noted her feigned voice 71
noted his concern about 85
noted its concern about 61
noted that african women 47
noted that although black 59
noted that although every 84
noted that although human 85
noted that although local 53
noted that although people 103
noted that although social 48
noted that although under 100
noted that although women 231
noted that animals which 57
noted that because women 67
noted that britain could 61
noted that britain would 46
noted that capital gains 49
noted that central banks 67
noted that certain basic 55
noted that certain cases 48
noted that certain drugs 81
noted that certain forms 150
noted that certain items 93
noted that certain kinds 268
noted that certain parts 83
noted that certain people 61
noted that certain types 605
noted that certain words 89
noted that climate change 53
noted that concern about 81
noted that congress could 167
noted that congress would 67
noted that drawers within 66
noted that elderly people 59
noted that everything about 54
noted that everything which 73
noted that exchange rates 43
noted that federal funds 41
noted that foreign banks 44
noted that foreign trade 44
noted that germany could 42
noted that germany would 62
noted that justice black 40
noted that married women 129
noted that national banks 51
noted that parents often 91
noted that previous cases 46
noted that problem solving 53
noted that richard nixon 43
noted that several cases 97
noted that several items 65
noted that several kinds 48
noted that several large 159
noted that several local 41
noted that several major 97
noted that several months 51
noted that several names 44
noted that several people 133
noted that several times 141
noted that several types 119
noted that several women 76
noted that shortly after 438
noted that similar types 50
noted that skinner lumps 42
noted that stories about 50
noted that suicide rates 107
noted that supreme court 86
noted that teachers often 81
noted two factors which 48
noted with evident pride 46
noted with increasing alarm 62
notes and diagrams which 43
notes and engravings added 70
notes and handout pages 107
notes and lecture notes 160
notes and letters about 108
notes and letters occur 63
notes and letters which 463
notes and quarter notes 734
notes and quarter rests 227
notes and queries about 50
notes and records about 44
notes and records which 56
notes and remarks which 126
notes and reports which 46
notes and stories about 44
notes and thoughts about 52
notes and treasury bills 354
notes and treasury bonds 282
notes and treasury notes 2384
notes are largely based 62
notes are quarter notes 91
notes are usually brief 42
notes are usually given 107
notes are usually taken 66
notes for several hours 40
notes that although women 186
notes that certain kinds 92
notes that certain types 168
notes that certain words 41
notes that married women 50
notes that parents often 96
notes that research shows 50
notes that several women 45
notes that shortly after 258
notion that african women 44
notion that america could 140
notion that america might 50
notion that america would 98
notion that animals could 88
notion that animals might 49
notion that anybody could 108
notion that anybody would 63
notion that because women 50
notion that behavior change 41
notion that britain could 98
notion that britain might 45
notion that britain would 59
notion that central banks 67
notion that certain foods 73
notion that certain forms 144
notion that certain human 44
notion that certain kinds 310
notion that certain people 201
notion that certain races 44
notion that certain social 77
notion that certain types 238
notion that certain words 47
notion that climate change 59
notion that congress could 266
notion that congress would 60
notion that creative people 46
notion that creative thinking 46
notion that culture could 51
notion that deities enter 46
notion that elderly people 71
notion that everything about 63
notion that everything could 52
notion that everything which 71
notion that everything would 59
notion that exchange rates 104
notion that foreign trade 40
notion that germany could 106
notion that germany would 67
notion that history could 144
notion that history might 48
notion that history moves 64
notion that ireland could 103
notion that language could 83
notion that language learning 150
notion that marriage would 50
notion that married people 65
notion that married women 176
notion that national unity 62
notion that popular music 92
notion that poverty could 59
notion that problem solving 106
notion that religion could 60
notion that religion would 40
notion that schools could 61
notion that science could 141
notion that science might 47
notion that slavery could 63
notion that society could 214
notion that society ought 42
notion that society would 47
notion that supreme court 47
notion that workers could 57
nouns and function words 69
nouns and passive verbs 45
novel and complex legal 95
novel and complex tasks 199
novel and familiar words 73
novel and general method 114
novel and genuine style 82
novel and peculiar state 79
novel and rapidly changing 132
novel and several plays 118
novel and several short 312
novel that virginia woolf 113
novel was written about 115
novel was written after 170
novel was written under 171
novel was written while 132
novel yet written about 89
nurse and medical social 85
nurse and medical staff 41
nurse and patient alike 113
nurse and patient begin 56
nurse and patient which 51
nurse and patient would 44
nurse for several hours 51
nurse for several months 93
nurse for several weeks 80
nurse her invalid mother 106
nurse her wounded pride 46
nurse his injured pride 51
nurse his wounded pride 122
nursing and dietary staff 54
nursing and general nursing 46
nursing and medical needs 62
nursing and medical notes 119
nursing and medical roles 95
nursing and medical skill 171
nursing and medical social 112
nursing and medical staff 9080
nursing and medical texts 96
nursing and primary nursing 90
nursing and support staff 599
nursing for several months 115
nursing her invalid mother 85
nursing her newborn child 50
nursing her wounded pride 51
nursing her youngest child 124
nursing his bruised fingers 40
nursing his injured pride 64
nursing his wounded pride 169
nymph who sweetly speaks 79
