near normal life expectancy 233
not shrink from representing 186
not shrink from sacrifices 59
not shrink from scientific 64
not simply from annoyances 57
not simply give information 46
not simply have disappeared 69
not simply make statements 46
not simply their individual 41
not simply those multitudes 66
not simply those principles 43
not slowed down appreciably 44
not something like enviousness 56
not something more substantial 89
not sought amid precipices 50
not sounding very interested 41
not stated what particular 61
not strike down legislation 71
not submit their pretensions 69
not submit your manuscript 54
not suffer from alcoholism 73
not suffer from comparison 252
not suffer from competition 217
not suffer from compression 46
not suffer from debilitating 58
not suffer from deficiency 76
not suffer from flatulence 41
not suffer from hereditary 54
not suffer from inadequate 68
not suffer from indigestion 270
not suffer from inferiority 98
not suffer from information 121
not suffer from inhibitions 65
not suffer from limitations 82
not suffer from loneliness 191
not suffer from megalomania 43
not suffer from nutritional 49
not suffer from overcrowding 133
not suffer from persecution 60
not suffer from psychiatric 74
not suffer from rheumatism 101
not suffer from seasickness 591
not suffer from spontaneous 49
not suffer heavy casualties 59
not suffer many casualties 72
not suffer more punishment 84
not suffer more reproaches 87
not suffer some distortions 112
not suffer such wickedness 43
not suffer these limitations 54
not summon much indignation 121
not supply more information 75
not supply more substantial 40
not supply much information 206
not supply such information 145
not tamely their possessions 79
not thereby made conditional 118
not thought much beforehand 45
not threaten their livelihood 49
not through pure conceptions 42
not through what department 76
not thyself into iniquities 61
not unfold their principles 79
not unlike tall grenadiers 55
not unlike those accompanying 81
not unlike those attributed 88
not unlike those confronted 64
not unlike those considered 60
not unlike those discovered 46
not unlike those identified 87
not violate their confidence 45
not violate their conscience 105
not violate their neutrality 45
not violate these principles 163
not violate those principles 69
not violate your confidence 64
not violate your conscience 74
not wanted such alleviations 72
not whether some particular 66
not whether some remarkable 88
not whether these particular 44
not whether these principles 183
not whether those principles 70
not widely used clinically 162
not without deep solicitude 73
not without fair pretensions 111
not without good information 52
not without good principles 40
not without great advantages 49
not without great difficulty 10471
not without great diffidence 209
not without great displeasure 75
not without great impatience 42
not without great importance 118
not without great imprudence 70
not without great indignation 85
not without great precautions 41
not without great provocation 103
not without great reluctance 1426
not without great repugnance 82
not without great resistance 122
not without great sacrifices 180
not without great seriousness 46
not without great trepidation 87
not without having considered 46
not without having covenanted 48
not without heavy casualties 168
not without many casualties 61
not without many complaints 43
not without many expressions 116
not without many hesitations 42
not without many reproaches 148
not without more difficulty 109
not without more information 42
not without much difficulty 4878
not without much diffidence 159
not without much discontent 125
not without much displeasure 58
not without much experience 46
not without much impatience 55
not without much ostentation 78
not without much reluctance 476
not without much repugnance 67
not without much resistance 128
not without much trepidation 78
not without open sullenness 60
not without other advantages 42
not without some accompanying 50
not without some acrimonious 42
not without some advantages 408
not without some affectation 58
not without some alterations 77
not without some application 52
not without some appreciation 123
not without some assistance 244
not without some bitterness 795
not without some casualties 82
not without some compensating 240
not without some complaints 47
not without some compunction 225
not without some concessions 83
not without some confidence 114
not without some connivance 45
not without some consolation 145
not without some constraint 71
not without some difference 85
not without some difficulty 12016
not without some diffidence 187
not without some discomfort 229
not without some discontent 44
not without some displeasure 75
not without some distinction 139
not without some embarrassing 42
not without some excitement 227
not without some expectation 338
not without some experience 474
not without some explanation 75
not without some expressions 101
not without some expressive 41
not without some frustration 60
not without some hesitations 90
not without some historical 452
not without some imagination 47
not without some impatience 177
not without some impeachment 69
not without some importance 586
not without some inclination 104
not without some indications 164
not without some indignation 718
not without some information 65
not without some inspiration 40
not without some justifiable 46
not without some legitimacy 330
not without some likelihood 58
not without some limitations 363
not without some mechanical 40
not without some melancholy 314
not without some ostentation 93
not without some pardonable 103
not without some perplexity 146
not without some pleasurable 102
not without some preparation 82
not without some pretensions 300
not without some properties 68
not without some provocation 131
not without some recognition 116
not without some refinement 131
not without some reflections 139
not without some reluctance 2127
not without some remarkable 83
not without some reproaches 81
not without some repugnance 133
not without some resentment 221
not without some reservation 228
not without some resistance 950
not without some sacrifices 56
not without some scientific 191
not without some seriousness 83
not without some shortcomings 107
not without some shrewdness 42
not without some similarity 86
not without some skepticism 45
not without some solicitude 91
not without some speculation 58
not without some substantial 200
not without some suggestions 44
not without some superficial 41
not without some tediousness 113
not without some trepidation 1953
not without some triumphant 56
not without some usefulness 48
not without some wickedness 64
not without such impressions 43
not without taking precautions 44
not without their advantages 618
not without their application 92
not without their attractions 275
not without their criticisms 72
not without their detractors 370
not without their fascination 59
not without their grievances 45
not without their historical 89
not without their importance 815
not without their instruction 59
not without their limitations 1065
not without their particular 44
not without their precursors 46
not without their prejudices 83
not without their respective 51
not without their shortcomings 426
not without their supporters 173
not without their usefulness 129
not without very substantial 44
not without your assistance 94
not without your grievances 103
not yielding when penetrated 49
now another morn approaches 67
now appearing more frequently 87
now appears more frequently 52
now assuming great importance 132
now attach great importance 71
now attach more importance 65
now attach much importance 49
now barred such adventures 51
now became more aggressive 125
now became more attractive 41
now became more boisterous 49
now became more definitely 47
now became more determined 76
now became more formidable 40
now became more interested 93
now became more profitable 46
now became more pronounced 520
now became very despondent 60
now become lord chancellor 40
now become more acceptable 57
now become more accessible 59
now become more accustomed 89
now become more attractive 106
now become more distinctly 53
now become more enterprising 41
now become more formidable 88
now become more interested 94
now become more profitable 88
now become more pronounced 282
now become much interested 48
now become very fashionable 75
now become very formidable 82
now become very inveterate 69
now become very restricted 44
now become well acquainted 162
now become well recognized 66
now become well understood 49
now becoming more acceptable 83
now becoming more accessible 83
now becoming more interested 193
now becoming more pronounced 55
now becoming very fashionable 51
now becoming well recognized 42
now becoming well understood 69
now before your excellency 71
now broken down completely 105
now called into requisition 223
now emerging into prominence 42
now employ when inadequacy 54
now engages your excellency 100
now enjoying great popularity 43
now enjoys great popularity 42
now fairly well acquainted 67
now fairly well determined 73
now fairly well documented 266
now fairly well recognized 287
now fairly well understood 4823
now forgot their antagonism 49
now gained more confidence 49
now gained some experience 74
now gained wide acceptance 245
now hardly worth examination 41
now inform your excellency 55
now learned from experience 110
now neither what determined 115
now occurs less frequently 57
now occurs more frequently 150
now pretty well accustomed 251
now pretty well acquainted 213
now pretty well determined 99
now pretty well extirpated 61
now pretty well recognized 79
now pretty well reconciled 114
now pretty well restricted 47
now pretty well supplanted 41
now pretty well understand 70
now pretty well understood 2373
now pushed their approaches 52
now reached such proportions 607
now reached their destination 143
now regard these lamentable 220
now seemed less interested 41
now seemed more attractive 54
now seemed more determined 53
now seemed more interested 148
now stated what continence 54
now widely used clinically 74
now without much difficulty 73
nun without their barrenness 54
